seed,decisionIndex,microturnClass,elapsedMs,previewBranch,candidateCount,encodedStateBuildCount,encodedStateCacheObjectHitCount,encodedStateCacheHashHitCount,encodedStateCacheMissCount,bytecodeCacheCompileCount,cacheHits,cacheMisses,cacheCompileTimeMs,wasmScoreRowRouteCount,wasmScoreRowUnsupportedCount,wasmPreviewCandidateFeatureRowRouteCount,wasmPreviewCandidateFeatureRowUnsupportedCount,wasmPreviewCandidateFeatureRowOracleFallbackCount,wasmProductionPreviewDriveRouteCount,wasmProductionPreviewDriveUnsupportedCount,wasmProductionPreviewDriveUnsupportedReasons,wasmProductionPreviewDriveBatchCount,marshalingMs,executionMs,deserializationMs,wasmCallCount,wasmTimingBuckets,bytesSerialized,serializationCallCount,wasmSerializationStats,cacheWriteMs,cacheWriteBytes,cacheWriteCount,tokenStateIndexBuildCount,persistentTokenStateIndexCacheHitCount,persistentTokenStateIndexCacheMissCount,persistentTokenStateIndexCacheWriteCount,zobristKeyCacheHitCount,zobristKeyCacheMissCount,staticRebuildCount,hotPathBuckets,hotPathBucketFamilies,sameRunNoCounterAttribution,continuedDeepeningResidualSplit,terminalBoundaryProjectionSplit,seatId,profileId,turnCount,turnId,decisionKind,previewCapClass,selectedStableMoveKey,scoreRowsBatchSizeMean,scoreRowsBatchSizeMin,scoreRowsBatchSizeMax,scoreRowsBatchSizeHistogram,previewCandidateFeatureRowsBatchSizeMean,previewCandidateFeatureRowsBatchSizeMin,previewCandidateFeatureRowsBatchSizeMax,previewCandidateFeatureRowsBatchSizeHistogram,productionPreviewDriveBatchSizeMean,productionPreviewDriveBatchSizeMin,productionPreviewDriveBatchSizeMax,productionPreviewDriveBatchSizeHistogram
1007,30,govern,71.0455,singlePass,10,1,0,0,1,0,,,,1,0,0,6,0,0,6,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.cardEventAction"",""reason"":""production preview-drive does not route card event action candidates"",""count"":6}]",0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,14,5002,15,1,[],,,,,arvn,arvn-evolved,0,8,actionSelection,standard256,govern|{}|false|specialActivity,,,,,,,,,,,,
1007,31,govern:chooseNStep:add,189.9355,continuedDeepening,8,0,575,73,0,0,,,,0,0,0,0,0,8,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,109134,2,0,[],,,,,arvn,arvn-evolved,0,8,chooseNStep,deep1024,"chooseNStep:decision:doc.actionPipelines.20.stages[0].effects.0.if.else.0.if.else.0.chooseN::$targetSpaces:add:""kien-hoa-vinh-binh:none""",,,,,,,,,,,,
1007,32,govern:chooseNStep:confirm,216.2599,continuedDeepening,9,0,188,15,0,0,,,,0,0,0,0,0,0,7,"[{""unsupportedDriveClass"":""unknown"",""unsupportedOwner"":""production-deep-choosenstep-continuation.projectedState"",""reason"":""deep preview-drive reached a terminal boundary before materializing a WASM projected state"",""projectedStateBoundaryKind"":""seat-or-turn-boundary"",""projectedStateClassification"":""expected-terminal-boundary"",""count"":7}]",0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,53485,1,0,[],,,,expected-terminal-boundary/seat-or-turn-boundary:7,arvn,arvn-evolved,0,8,chooseNStep,deep1024,chooseNStep:decision:doc.actionPipelines.20.stages[0].effects.0.if.else.0.if.else.0.chooseN::$targetSpaces:confirm:null,,,,,,,,,,,,
1007,33,govern:chooseOne,2.6375,continuedDeepening,2,0,3,1,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,1119,3,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,unbucketed-orchestration-or-policy-search-residual:/2.6375ms,,arvn,arvn-evolved,0,8,chooseOne,deep1024,"chooseOne:decision:doc.actionPipelines.20.stages[1].effects.1.forEach.effects.0.chooseOne::$governMode@kien-hoa-vinh-binh:none[0]:""patronage""",,,,,,,,,,,,
1007,34,event,56.5557,singlePass,7,1,0,0,1,0,,,,1,0,0,1,0,0,1,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.cardEventAction"",""reason"":""production preview-drive does not route card event action candidates"",""count"":1}]",0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,8,3627,73,1,[],,,,,us,us-baseline,0,9,actionSelection,standard256,"event|{""eventCardId"":""card-116"",""eventDeckId"":""fitl-events-initial-card-pack"",""side"":""shaded""}|false|event",,,,,,,,,,,,
1007,35,event,75.9538,singlePass,19,1,0,0,1,0,,,,1,0,0,1,0,0,1,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.cardEventAction"",""reason"":""production preview-drive does not route card event action candidates"",""count"":1}]",0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,23,5109,5,1,[],,,,,nva,nva-baseline,0,10,actionSelection,standard256,"event|{""eventCardId"":""card-63"",""eventDeckId"":""fitl-events-initial-card-pack"",""side"":""shaded"",""branch"":""rm-sup-patronage""}|false|event",,,,,,,,,,,,
1007,36,chooseOne:chooseOne,0.0414,none,3,0,0,0,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,,,nva,nva-baseline,0,10,chooseOne,standard256,"chooseOne:decision:eventTarget:0:$targetCity::$targetCity:""qui-nhon:none""",,,,,,,,,,,,
1007,37,rally,99.77,singlePass,19,1,0,0,1,2,,,,1,0,2,0,16,8,0,[],8,0,0,0,0,[],0,0,[],0,0,0,0,0,0,22,8880,102,1,[],,,,,vc,vc-baseline,0,11,actionSelection,standard256,rally|{}|false|operation,,,,,,,,,,,,
1007,38,rally:chooseNStep:add,0.0515,none,23,0,0,0,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,,,vc,vc-baseline,0,11,chooseNStep,standard256,"chooseNStep:decision:doc.actionPipelines.9.stages[0].effects.0.if.else.0.chooseN::$targetSpaces:add:""kontum:none""",,,,,,,,,,,,
1007,39,rally:chooseNStep:confirm,0.0282,none,24,0,0,0,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,,,vc,vc-baseline,0,11,chooseNStep,standard256,chooseNStep:decision:doc.actionPipelines.9.stages[0].effects.0.if.else.0.chooseN::$targetSpaces:confirm:null,,,,,,,,,,,,
1007,40,rally:chooseOne,0.0191,none,1,0,0,0,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,,,vc,vc-baseline,0,11,chooseOne,standard256,"chooseOne:decision:doc.actionPipelines.9.stages[1].effects.0.forEach.effects.1.let.in.0.if.then.0.if.else.0.chooseOne::$noBaseChoice[0]:""place-guerrilla""",,,,,,,,,,,,
1007,41,rally:chooseNStep:confirm,0.0172,none,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,,,vc,vc-baseline,0,11,chooseNStep,standard256,chooseNStep:decision:doc.actionPipelines.9.stages[2].effects.0.if.then.0.chooseN::$cadresAgitateSpaces:confirm:null,,,,,,,,,,,,
1007,42,govern,84.228,singlePass,11,1,0,0,1,0,,,,1,0,0,6,0,0,6,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.cardEventAction"",""reason"":""production preview-drive does not route card event action candidates"",""count"":6}]",0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,15,6100,14,1,[],,,,,arvn,arvn-evolved,0,12,actionSelection,standard256,govern|{}|false|specialActivity,,,,,,,,,,,,
1007,43,govern:chooseNStep:add,141.7885,continuedDeepening,6,0,263,43,0,0,,,,0,0,0,0,0,6,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,75300,0,0,[],,,,,arvn,arvn-evolved,0,12,chooseNStep,deep1024,"chooseNStep:decision:doc.actionPipelines.20.stages[0].effects.0.if.else.0.if.else.0.chooseN::$targetSpaces:add:""cam-ranh:none""",,,,,,,,,,,,
1007,44,govern:chooseNStep:confirm,168.9776,continuedDeepening,7,0,104,11,0,0,,,,0,0,0,0,0,0,5,"[{""unsupportedDriveClass"":""unknown"",""unsupportedOwner"":""production-deep-choosenstep-continuation.projectedState"",""reason"":""deep preview-drive reached a terminal boundary before materializing a WASM projected state"",""projectedStateBoundaryKind"":""seat-or-turn-boundary"",""projectedStateClassification"":""expected-terminal-boundary"",""count"":5}]",0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,38206,0,0,[],,,,expected-terminal-boundary/seat-or-turn-boundary:5,arvn,arvn-evolved,0,12,chooseNStep,deep1024,chooseNStep:decision:doc.actionPipelines.20.stages[0].effects.0.if.else.0.if.else.0.chooseN::$targetSpaces:confirm:null,,,,,,,,,,,,
1007,45,govern:chooseOne,2.6007,continuedDeepening,2,0,3,1,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,1120,2,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,unbucketed-orchestration-or-policy-search-residual:/2.6007ms,,arvn,arvn-evolved,0,12,chooseOne,deep1024,"chooseOne:decision:doc.actionPipelines.20.stages[1].effects.1.forEach.effects.0.chooseOne::$governMode@cam-ranh:none[0]:""patronage""",,,,,,,,,,,,
1007,46,event,56.1967,singlePass,7,1,0,0,1,0,,,,1,0,0,1,0,0,1,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.cardEventAction"",""reason"":""production preview-drive does not route card event action candidates"",""count"":1}]",0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,8,4713,71,1,[],,,,,us,us-baseline,0,13,actionSelection,standard256,"event|{""eventCardId"":""card-112"",""eventDeckId"":""fitl-events-initial-card-pack"",""side"":""shaded""}|false|event",,,,,,,,,,,,
1007,47,chooseNStep:chooseNStep:confirm,0.0309,none,6,0,0,0,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,,,us,us-baseline,0,13,chooseNStep,standard256,chooseNStep:decision:eventTarget:0:$targetProvince::$targetProvince:confirm:null,,,,,,,,,,,,
1007,48,event,64.1698,singlePass,17,1,0,0,1,0,,,,1,0,0,1,0,0,1,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.cardEventAction"",""reason"":""production preview-drive does not route card event action candidates"",""count"":1}]",0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,19,3447,5,1,[],,,,,nva,nva-baseline,0,14,actionSelection,standard256,"event|{""eventCardId"":""card-15"",""eventDeckId"":""fitl-events-initial-card-pack"",""side"":""shaded""}|false|event",,,,,,,,,,,,
1007,49,rally,107.9378,singlePass,18,1,0,0,1,0,,,,1,0,2,0,15,8,0,[],8,0,0,0,0,[],0,0,[],0,0,0,0,0,0,22,9360,118,1,[],,,,,vc,vc-baseline,0,15,actionSelection,standard256,rally|{}|false|operation,,,,,,,,,,,,
1007,50,rally:chooseNStep:add,0.0514,none,24,0,0,0,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,,,vc,vc-baseline,0,15,chooseNStep,standard256,"chooseNStep:decision:doc.actionPipelines.9.stages[0].effects.0.if.else.0.chooseN::$targetSpaces:add:""pleiku-darlac:none""",,,,,,,,,,,,
1007,51,rally:chooseNStep:confirm,0.0305,none,25,0,0,0,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,,,vc,vc-baseline,0,15,chooseNStep,standard256,chooseNStep:decision:doc.actionPipelines.9.stages[0].effects.0.if.else.0.chooseN::$targetSpaces:confirm:null,,,,,,,,,,,,
1007,52,rally:chooseOne,0.028,none,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,,,vc,vc-baseline,0,15,chooseOne,standard256,"chooseOne:decision:doc.actionPipelines.9.stages[1].effects.0.forEach.effects.1.let.in.1.if.then.0.chooseOne::$withBaseChoice[0]:""place-guerrillas""",,,,,,,,,,,,
1007,53,rally:chooseNStep:confirm,0.0185,none,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,,,vc,vc-baseline,0,15,chooseNStep,standard256,chooseNStep:decision:doc.actionPipelines.9.stages[2].effects.0.if.then.0.chooseN::$cadresAgitateSpaces:confirm:null,,,,,,,,,,,,
1007,54,event,62.7054,singlePass,16,1,0,0,1,0,,,,1,0,0,1,0,0,1,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.cardEventAction"",""reason"":""production preview-drive does not route card event action candidates"",""count"":1}]",0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,18,2928,6,1,[],,,,,nva,nva-baseline,0,16,actionSelection,standard256,"event|{""eventCardId"":""card-107"",""eventDeckId"":""fitl-events-initial-card-pack"",""side"":""shaded""}|false|event",,,,,,,,,,,,
1007,55,govern,92.9139,singlePass,10,1,0,0,1,0,,,,1,0,0,12,0,0,6,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.actionBatch"",""reason"":""production preview-drive requires deterministic shared scalar runtime bindings"",""count"":6}]",6,0,0,0,0,[],0,0,[],0,0,0,0,0,0,15,7711,96,1,[],,,,,arvn,arvn-evolved,0,17,actionSelection,standard256,govern|{}|false|operationPlusSpecialActivity,,,,,,,,,,,,
1007,56,govern:chooseNStep:add,73.9869,continuedDeepening,5,0,164,31,0,0,,,,0,0,0,0,0,5,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,61298,2,0,[],,,,,arvn,arvn-evolved,0,17,chooseNStep,deep1024,"chooseNStep:decision:doc.actionPipelines.20.stages[0].effects.0.if.else.0.if.else.0.chooseN::$targetSpaces:add:""kien-giang-an-xuyen:none""",,,,,,,,,,,,
1007,57,govern:chooseNStep:confirm,28.4863,continuedDeepening,6,0,71,9,0,0,,,,0,0,0,0,0,0,4,"[{""unsupportedDriveClass"":""unknown"",""unsupportedOwner"":""production-deep-choosenstep-continuation.projectedState"",""reason"":""deep preview-drive reached a terminal boundary before materializing a WASM projected state"",""projectedStateBoundaryKind"":""seat-or-turn-boundary"",""projectedStateClassification"":""expected-terminal-boundary"",""count"":4}]",0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,31558,0,0,[],,,,expected-terminal-boundary/seat-or-turn-boundary:4,arvn,arvn-evolved,0,17,chooseNStep,deep1024,chooseNStep:decision:doc.actionPipelines.20.stages[0].effects.0.if.else.0.if.else.0.chooseN::$targetSpaces:confirm:null,,,,,,,,,,,,
1007,58,govern:chooseOne,3.2784,continuedDeepening,2,0,3,1,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,1580,0,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,unbucketed-orchestration-or-policy-search-residual:/3.2784ms,,arvn,arvn-evolved,0,17,chooseOne,deep1024,"chooseOne:decision:doc.actionPipelines.20.stages[1].effects.1.forEach.effects.0.chooseOne::$governMode@kien-giang-an-xuyen:none[0]:""aid""",,,,,,,,,,,,
1007,59,coupVictoryCheck,7.1766,singlePass,1,1,0,0,1,0,,,,1,0,1,0,0,1,0,[],1,0,0,0,0,[],0,0,[],0,0,0,0,0,0,1,84,5,1,[],,,,,us,us-baseline,0,18,actionSelection,standard256,coupVictoryCheck|{}|false|pass,,,,,,,,,,,,
1007,60,coupResourcesResolve,10.1361,singlePass,1,0,0,1,0,0,,,,1,0,1,0,0,1,0,[],1,0,0,0,0,[],0,0,[],0,0,0,0,0,0,1,298,195,0,[],,,,,us,us-baseline,0,19,actionSelection,standard256,coupResourcesResolve|{}|false|pass,,,,,,,,,,,,
1007,61,coupPacifyUS,20.225,singlePass,4,1,0,0,1,0,,,,1,0,0,2,0,1,1,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.actionBatch"",""reason"":""production preview-drive requires deterministic shared scalar runtime bindings"",""count"":1}]",2,0,0,0,0,[],0,0,[],0,0,0,0,0,0,4,51,15,1,[],,,,,us,us-baseline,0,20,actionSelection,standard256,"coupPacifyUS|{""targetSpace"":""saigon:none"",""action"":""shiftSupport""}|false|operation",,,,,,,,,,,,
1007,62,coupPacifyUS,18.5745,singlePass,4,1,0,0,1,0,,,,1,0,0,2,0,1,1,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.actionBatch"",""reason"":""production preview-drive requires deterministic shared scalar runtime bindings"",""count"":1}]",2,0,0,0,0,[],0,0,[],0,0,0,0,0,0,4,67,6,1,[],,,,,us,us-baseline,0,21,actionSelection,standard256,"coupPacifyUS|{""targetSpace"":""saigon:none"",""action"":""shiftSupport""}|false|operation",,,,,,,,,,,,
1007,63,coupPacifyUS,15.6175,singlePass,3,1,0,0,1,0,,,,1,0,0,2,0,1,1,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.actionBatch"",""reason"":""production preview-drive requires deterministic shared scalar runtime bindings"",""count"":1}]",2,0,0,0,0,[],0,0,[],0,0,0,0,0,0,3,47,4,1,[],,,,,us,us-baseline,0,22,actionSelection,standard256,"coupPacifyUS|{""targetSpace"":""da-nang:none"",""action"":""shiftSupport""}|false|operation",,,,,,,,,,,,
1007,64,coupPacifyUS,14.0817,singlePass,3,1,0,0,1,0,,,,1,0,0,2,0,1,1,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.actionBatch"",""reason"":""production preview-drive requires deterministic shared scalar runtime bindings"",""count"":1}]",2,0,0,0,0,[],0,0,[],0,0,0,0,0,0,3,45,6,1,[],,,,,us,us-baseline,0,23,actionSelection,standard256,"coupPacifyUS|{""targetSpace"":""da-nang:none"",""action"":""shiftSupport""}|false|operation",,,,,,,,,,,,
1007,65,coupPacifyUS,12.7114,singlePass,2,1,0,0,1,0,,,,1,0,1,0,0,2,0,[],2,0,0,0,0,[],0,0,[],0,0,0,0,0,0,2,25,4,1,[],,,,,us,us-baseline,0,24,actionSelection,standard256,"coupPacifyUS|{""targetSpace"":""kontum:none"",""action"":""shiftSupport""}|false|operation",,,,,,,,,,,,
1007,66,coupPacifyUS,13.0352,singlePass,2,1,0,0,1,0,,,,1,0,1,0,0,2,0,[],2,0,0,0,0,[],0,0,[],0,0,0,0,0,0,2,23,6,1,[],,,,,us,us-baseline,0,25,actionSelection,standard256,"coupPacifyUS|{""targetSpace"":""kontum:none"",""action"":""shiftSupport""}|false|operation",,,,,,,,,,,,
1007,67,coupPacifyPass,8.4984,singlePass,1,1,0,0,1,0,,,,1,0,1,0,0,1,0,[],1,0,0,0,0,[],0,0,[],0,0,0,0,0,0,1,7,0,1,[],,,,,us,us-baseline,0,26,actionSelection,standard256,coupPacifyPass|{}|false|pass,,,,,,,,,,,,
1007,68,coupPacifyPass,35.2476,singlePass,6,0,0,1,0,0,,,,1,0,0,12,0,0,6,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.actionBatch"",""reason"":""production preview-drive requires deterministic shared scalar runtime bindings"",""count"":6}]",6,0,0,0,0,[],0,0,[],0,0,0,0,0,0,6,109,24,0,[],,,,,arvn,arvn-evolved,0,27,actionSelection,standard256,coupPacifyPass|{}|false|pass,,,,,,,,,,,,
1007,69,coupAgitateVC,20.6889,singlePass,4,0,0,1,0,0,,,,1,0,0,4,0,2,2,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.actionBatch"",""reason"":""production preview-drive requires deterministic shared scalar runtime bindings"",""count"":2}]",4,0,0,0,0,[],0,0,[],0,0,0,0,0,0,4,182,18,0,[],,,,,vc,vc-baseline,0,28,actionSelection,standard256,"coupAgitateVC|{""targetSpace"":""binh-dinh:none"",""action"":""shiftOpposition""}|false|operation",,,,,,,,,,,,
1007,70,coupAgitateVC,15.0987,singlePass,3,1,0,0,1,0,,,,1,0,0,4,0,2,2,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.actionBatch"",""reason"":""production preview-drive requires deterministic shared scalar runtime bindings"",""count"":2}]",4,0,0,0,0,[],0,0,[],0,0,0,0,0,0,3,193,4,1,[],,,,,vc,vc-baseline,0,29,actionSelection,standard256,"coupAgitateVC|{""targetSpace"":""quang-tri-thua-thien:none"",""action"":""shiftOpposition""}|false|operation",,,,,,,,,,,,
1007,71,coupAgitateVC,15.2655,singlePass,2,1,0,0,1,0,,,,1,0,2,0,0,4,0,[],4,0,0,0,0,[],0,0,[],0,0,0,0,0,0,2,170,3,1,[],,,,,vc,vc-baseline,0,30,actionSelection,standard256,"coupAgitateVC|{""targetSpace"":""pleiku-darlac:none"",""action"":""shiftOpposition""}|false|operation",,,,,,,,,,,,
1007,72,coupAgitateVC,14.2222,singlePass,2,1,0,0,1,0,,,,1,0,2,0,0,4,0,[],4,0,0,0,0,[],0,0,[],0,0,0,0,0,0,2,168,5,1,[],,,,,vc,vc-baseline,0,31,actionSelection,standard256,"coupAgitateVC|{""targetSpace"":""pleiku-darlac:none"",""action"":""shiftOpposition""}|false|operation",,,,,,,,,,,,
1007,73,coupAgitatePass,8.9463,singlePass,1,1,0,0,1,0,,,,1,0,2,0,0,2,0,[],2,0,0,0,0,[],0,0,[],0,0,0,0,0,0,1,151,0,1,[],,,,,vc,vc-baseline,0,32,actionSelection,standard256,coupAgitatePass|{}|false|pass,,,,,,,,,,,,
1007,74,coupRedeployPass,7.0153,singlePass,1,0,0,1,0,0,,,,1,0,1,0,0,1,0,[],1,0,0,0,0,[],0,0,[],0,0,0,0,0,0,1,4,3,0,[],,,,,us,us-baseline,0,33,actionSelection,standard256,coupRedeployPass|{}|false|pass,,,,,,,,,,,,
1007,75,coupArvnRedeployOptionalTroops,136.9836,singlePass,20,0,0,1,0,0,,,,1,0,0,12,0,0,6,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.actionBatch"",""reason"":""production preview-drive requires deterministic shared scalar runtime bindings"",""count"":6}]",6,0,0,0,0,[],0,0,[],0,0,0,0,0,0,39,14748,67,0,[],,,,,arvn,arvn-evolved,0,34,actionSelection,standard256,"coupArvnRedeployOptionalTroops|{""sourceSpace"":""an-loc:none""}|false|operation",,,,,,,,,,,,
1007,76,coupArvnRedeployOptionalTroops:chooseOne,39.8516,continuedDeepening,9,0,800,10,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,9,6962,46,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,unbucketed-orchestration-or-policy-search-residual:/39.8516ms,,arvn,arvn-evolved,0,34,chooseOne,deep1024,"chooseOne:decision:doc.actions.10.effects.0.forEach.effects.0.chooseOne::$destination[0]:""an-loc:none""",,,,,,,,,,,,
1007,77,coupArvnRedeployOptionalTroops:chooseOne,13.4972,continuedDeepening,9,0,80,1,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,6999,9,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,unbucketed-orchestration-or-policy-search-residual:/13.4972ms,,arvn,arvn-evolved,0,34,chooseOne,deep1024,"chooseOne:decision:doc.actions.10.effects.0.forEach.effects.0.chooseOne::$destination[1]:""an-loc:none""",,,,,,,,,,,,
1007,78,coupArvnRedeployOptionalTroops,131.2341,singlePass,19,1,0,0,1,0,,,,1,0,0,12,0,0,6,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.actionBatch"",""reason"":""production preview-drive requires deterministic shared scalar runtime bindings"",""count"":6}]",6,0,0,0,0,[],0,0,[],0,0,0,0,0,0,37,14087,9,1,[],,,,,arvn,arvn-evolved,0,35,actionSelection,standard256,"coupArvnRedeployOptionalTroops|{""sourceSpace"":""cam-ranh:none""}|false|operation",,,,,,,,,,,,
1007,79,coupArvnRedeployOptionalTroops:chooseOne,34.6408,continuedDeepening,9,0,800,10,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,9,7092,7,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,unbucketed-orchestration-or-policy-search-residual:/34.6408ms,,arvn,arvn-evolved,0,35,chooseOne,deep1024,"chooseOne:decision:doc.actions.10.effects.0.forEach.effects.0.chooseOne::$destination[0]:""an-loc:none""",,,,,,,,,,,,
1007,80,coupArvnRedeployOptionalTroops:chooseOne,14.4754,continuedDeepening,9,0,80,1,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,7090,9,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,unbucketed-orchestration-or-policy-search-residual:/14.4754ms,,arvn,arvn-evolved,0,35,chooseOne,deep1024,"chooseOne:decision:doc.actions.10.effects.0.forEach.effects.0.chooseOne::$destination[1]:""an-loc:none""",,,,,,,,,,,,
1007,81,coupArvnRedeployOptionalTroops,121.4618,singlePass,18,1,0,0,1,0,,,,1,0,0,12,0,0,6,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.actionBatch"",""reason"":""production preview-drive requires deterministic shared scalar runtime bindings"",""count"":6}]",6,0,0,0,0,[],0,0,[],0,0,0,0,0,0,35,13362,14,1,[],,,,,arvn,arvn-evolved,0,36,actionSelection,standard256,"coupArvnRedeployOptionalTroops|{""sourceSpace"":""can-tho:none""}|false|operation",,,,,,,,,,,,
1007,82,coupArvnRedeployOptionalTroops:chooseOne,34.6443,continuedDeepening,9,0,800,10,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,9,7124,7,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,unbucketed-orchestration-or-policy-search-residual:/34.6443ms,,arvn,arvn-evolved,0,36,chooseOne,deep1024,"chooseOne:decision:doc.actions.10.effects.0.forEach.effects.0.chooseOne::$destination[0]:""an-loc:none""",,,,,,,,,,,,
1007,83,coupArvnRedeployOptionalTroops:chooseOne,13.7784,continuedDeepening,9,0,80,1,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,7122,9,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,unbucketed-orchestration-or-policy-search-residual:/13.7784ms,,arvn,arvn-evolved,0,36,chooseOne,deep1024,"chooseOne:decision:doc.actions.10.effects.0.forEach.effects.0.chooseOne::$destination[1]:""an-loc:none""",,,,,,,,,,,,
