seed,decisionIndex,microturnClass,elapsedMs,previewBranch,candidateCount,encodedStateBuildCount,encodedStateCacheObjectHitCount,encodedStateCacheHashHitCount,encodedStateCacheMissCount,bytecodeCacheCompileCount,cacheHits,cacheMisses,cacheCompileTimeMs,wasmScoreRowRouteCount,wasmScoreRowUnsupportedCount,wasmPreviewCandidateFeatureRowRouteCount,wasmPreviewCandidateFeatureRowUnsupportedCount,wasmProductionPreviewDriveRouteCount,wasmProductionPreviewDriveUnsupportedCount,wasmProductionPreviewDriveUnsupportedReasons,wasmProductionPreviewDriveBatchCount,marshalingMs,executionMs,deserializationMs,wasmCallCount,wasmTimingBuckets,bytesSerialized,serializationCallCount,wasmSerializationStats,cacheWriteMs,cacheWriteBytes,cacheWriteCount,tokenStateIndexBuildCount,persistentTokenStateIndexCacheHitCount,persistentTokenStateIndexCacheMissCount,persistentTokenStateIndexCacheWriteCount,zobristKeyCacheHitCount,zobristKeyCacheMissCount,staticRebuildCount,hotPathBuckets,seatId,profileId,turnCount,turnId,decisionKind,previewCapClass,selectedStableMoveKey
1007,53,rally:chooseNStep:confirm,0.0185,none,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],vc,vc-baseline,0,15,chooseNStep,standard256,chooseNStep:decision:doc.actionPipelines.9.stages[2].effects.0.if.then.0.chooseN::$cadresAgitateSpaces:confirm:null
1007,54,event,16.4211,singlePass,16,1,0,0,1,0,12,0,0,1,0,0,1,0,1,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.cardEventAction"",""reason"":""production preview-drive does not route card event action candidates"",""count"":1}]",0,1.5841,0.4074,0.0148,12,"[{""routeClass"":""scoreRows"",""marshalingNs"":1584100,""executionNs"":407400,""deserializationNs"":14800,""callCount"":12}]",397192,12,"[{""axisLabel"":""actionSelection|none"",""totalBytes"":397192,""callCount"":12}]",0,0,0,0,0,0,5,1116,11,1,[],nva,nva-baseline,0,16,actionSelection,standard256,"event|{""eventCardId"":""card-107"",""eventDeckId"":""fitl-events-initial-card-pack"",""side"":""shaded""}|false|event"
1007,55,govern,51.4164,singlePass,10,1,0,0,1,0,8,0,0,1,0,0,4,0,2,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.actionBatch"",""reason"":""production preview-drive requires deterministic shared scalar runtime bindings"",""count"":2}]",2,0.5343,0.2937,0.0094,8,"[{""routeClass"":""scoreRows"",""marshalingNs"":534300,""executionNs"":293700,""deserializationNs"":9400,""callCount"":8}]",263668,8,"[{""axisLabel"":""actionSelection|continuedDeepening"",""totalBytes"":263668,""callCount"":8}]",0,0,0,0,0,0,14,7702,96,1,[],arvn,arvn-evolved,0,17,actionSelection,standard256,govern|{}|false|operationPlusSpecialActivity
1007,56,govern:chooseNStep:add,75.0773,continuedDeepening,5,0,24,31,0,0,0,0,0,0,0,0,0,5,0,[],0,0.7397,0.0705,0.3427,15,"[{""routeClass"":""productionPreviewDrive"",""marshalingNs"":739700,""executionNs"":70500,""deserializationNs"":342700,""callCount"":15}]",2040,15,"[{""axisLabel"":""production-deep-choosenstep-continuation|continuedDeepening"",""totalBytes"":2040,""callCount"":15}]",0,0,0,0,0,0,0,61298,2,0,[],arvn,arvn-evolved,0,17,chooseNStep,deep1024,"chooseNStep:decision:doc.actionPipelines.20.stages[0].effects.0.if.else.0.if.else.0.chooseN::$targetSpaces:add:""kien-giang-an-xuyen:none"""
1007,57,govern:chooseNStep:confirm,30.7769,continuedDeepening,6,0,19,9,0,0,0,0,0,0,0,0,0,0,4,"[{""unsupportedDriveClass"":""unknown"",""unsupportedOwner"":""production-deep-choosenstep-continuation.projectedState"",""reason"":""deep preview-drive reached a terminal boundary before materializing a WASM projected state"",""count"":4}]",0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,31558,0,0,[],arvn,arvn-evolved,0,17,chooseNStep,deep1024,chooseNStep:decision:doc.actionPipelines.20.stages[0].effects.0.if.else.0.if.else.0.chooseN::$targetSpaces:confirm:null
1007,58,govern:chooseOne,4.3273,continuedDeepening,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,2,1580,0,0,[],arvn,arvn-evolved,0,17,chooseOne,deep1024,"chooseOne:decision:doc.actionPipelines.20.stages[1].effects.1.forEach.effects.0.chooseOne::$governMode@kien-giang-an-xuyen:none[0]:""aid"""
1007,59,coupVictoryCheck,3.6011,singlePass,1,1,0,0,1,0,11,0,0,1,0,1,0,1,0,[],1,1.0691,0.5442,0.1108,12,"[{""routeClass"":""previewCandidateFeatureRows"",""marshalingNs"":218600,""executionNs"":40100,""deserializationNs"":1500,""callCount"":1},{""routeClass"":""productionPreviewDrive"",""marshalingNs"":112200,""executionNs"":7800,""deserializationNs"":92300,""callCount"":1},{""routeClass"":""scoreRows"",""marshalingNs"":738300,""executionNs"":496300,""deserializationNs"":17000,""callCount"":10}]",358176,12,"[{""axisLabel"":""coupVictoryCheck|none"",""totalBytes"":358176,""callCount"":12}]",0,0,0,0,0,0,0,0,0,1,[],us,us-baseline,0,18,actionSelection,standard256,coupVictoryCheck|{}|false|pass
1007,60,coupResourcesResolve,3.4364,singlePass,1,0,0,1,0,0,11,0,0,1,0,1,0,1,0,[],1,0.8157,0.3575,0.1493,12,"[{""routeClass"":""previewCandidateFeatureRows"",""marshalingNs"":175600,""executionNs"":36700,""deserializationNs"":1200,""callCount"":1},{""routeClass"":""productionPreviewDrive"",""marshalingNs"":124200,""executionNs"":6800,""deserializationNs"":143100,""callCount"":1},{""routeClass"":""scoreRows"",""marshalingNs"":515900,""executionNs"":314000,""deserializationNs"":5000,""callCount"":10}]",358236,12,"[{""axisLabel"":""coupResourcesResolve|none"",""totalBytes"":358236,""callCount"":12}]",0,0,0,0,0,0,0,0,0,0,[],us,us-baseline,0,19,actionSelection,standard256,coupResourcesResolve|{}|false|pass
1007,61,coupPacifyUS,12.1766,singlePass,4,1,0,0,1,0,10,0,0,1,0,0,2,1,1,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.actionBatch"",""reason"":""production preview-drive requires deterministic shared scalar runtime bindings"",""count"":1}]",2,0.7884,0.3361,0.1002,11,"[{""routeClass"":""productionPreviewDrive"",""marshalingNs"":139500,""executionNs"":7200,""deserializationNs"":93200,""callCount"":1},{""routeClass"":""scoreRows"",""marshalingNs"":648900,""executionNs"":328900,""deserializationNs"":7000,""callCount"":10}]",327388,11,"[{""axisLabel"":""actionSelection|none"",""totalBytes"":326432,""callCount"":10},{""axisLabel"":""coupPacifyPass|none"",""totalBytes"":956,""callCount"":1}]",0,0,0,0,0,0,4,51,15,1,[],us,us-baseline,0,20,actionSelection,standard256,"coupPacifyUS|{""targetSpace"":""saigon:none"",""action"":""shiftSupport""}|false|operation"
1007,62,coupPacifyUS,10.9448,singlePass,4,1,0,0,1,0,10,0,0,1,0,0,2,1,1,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.actionBatch"",""reason"":""production preview-drive requires deterministic shared scalar runtime bindings"",""count"":1}]",2,0.723,0.4741,0.1004,11,"[{""routeClass"":""productionPreviewDrive"",""marshalingNs"":118100,""executionNs"":7300,""deserializationNs"":88200,""callCount"":1},{""routeClass"":""scoreRows"",""marshalingNs"":604900,""executionNs"":466800,""deserializationNs"":12200,""callCount"":10}]",327388,11,"[{""axisLabel"":""actionSelection|none"",""totalBytes"":326432,""callCount"":10},{""axisLabel"":""coupPacifyPass|none"",""totalBytes"":956,""callCount"":1}]",0,0,0,0,0,0,4,67,6,1,[],us,us-baseline,0,21,actionSelection,standard256,"coupPacifyUS|{""targetSpace"":""saigon:none"",""action"":""shiftSupport""}|false|operation"
1007,63,coupPacifyUS,8.7566,singlePass,3,1,0,0,1,0,10,0,0,1,0,0,2,1,1,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.actionBatch"",""reason"":""production preview-drive requires deterministic shared scalar runtime bindings"",""count"":1}]",2,0.7112,0.3619,0.1021,11,"[{""routeClass"":""productionPreviewDrive"",""marshalingNs"":114400,""executionNs"":5500,""deserializationNs"":91300,""callCount"":1},{""routeClass"":""scoreRows"",""marshalingNs"":596800,""executionNs"":356400,""deserializationNs"":10800,""callCount"":10}]",326828,11,"[{""axisLabel"":""actionSelection|none"",""totalBytes"":325872,""callCount"":10},{""axisLabel"":""coupPacifyPass|none"",""totalBytes"":956,""callCount"":1}]",0,0,0,0,0,0,3,47,4,1,[],us,us-baseline,0,22,actionSelection,standard256,"coupPacifyUS|{""targetSpace"":""da-nang:none"",""action"":""shiftSupport""}|false|operation"
1007,64,coupPacifyUS,8.726,singlePass,3,1,0,0,1,0,10,0,0,1,0,0,2,1,1,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.actionBatch"",""reason"":""production preview-drive requires deterministic shared scalar runtime bindings"",""count"":1}]",2,0.6833,0.333,0.0921,11,"[{""routeClass"":""productionPreviewDrive"",""marshalingNs"":104400,""executionNs"":5200,""deserializationNs"":86300,""callCount"":1},{""routeClass"":""scoreRows"",""marshalingNs"":578900,""executionNs"":327800,""deserializationNs"":5800,""callCount"":10}]",326828,11,"[{""axisLabel"":""actionSelection|none"",""totalBytes"":325872,""callCount"":10},{""axisLabel"":""coupPacifyPass|none"",""totalBytes"":956,""callCount"":1}]",0,0,0,0,0,0,3,45,6,1,[],us,us-baseline,0,23,actionSelection,standard256,"coupPacifyUS|{""targetSpace"":""da-nang:none"",""action"":""shiftSupport""}|false|operation"
1007,65,coupPacifyUS,5.8488,singlePass,2,1,0,0,1,0,11,0,0,1,0,1,0,2,0,[],2,0.8031,0.3758,0.1535,13,"[{""routeClass"":""previewCandidateFeatureRows"",""marshalingNs"":155600,""executionNs"":36700,""deserializationNs"":1100,""callCount"":1},{""routeClass"":""productionPreviewDrive"",""marshalingNs"":229900,""executionNs"":11000,""deserializationNs"":147900,""callCount"":2},{""routeClass"":""scoreRows"",""marshalingNs"":417600,""executionNs"":328100,""deserializationNs"":4500,""callCount"":10}]",359756,13,"[{""axisLabel"":""actionSelection|none"",""totalBytes"":357832,""callCount"":11},{""axisLabel"":""coupPacifyPass|none"",""totalBytes"":956,""callCount"":1},{""axisLabel"":""coupPacifyUS|none"",""totalBytes"":968,""callCount"":1}]",0,0,0,0,0,0,0,0,0,1,[],us,us-baseline,0,24,actionSelection,standard256,"coupPacifyUS|{""targetSpace"":""kontum:none"",""action"":""shiftSupport""}|false|operation"
1007,66,coupPacifyUS,4.6933,singlePass,2,1,0,0,1,0,11,0,0,1,0,1,0,2,0,[],2,0.9517,0.3648,0.1507,13,"[{""routeClass"":""previewCandidateFeatureRows"",""marshalingNs"":178900,""executionNs"":36300,""deserializationNs"":1400,""callCount"":1},{""routeClass"":""productionPreviewDrive"",""marshalingNs"":192300,""executionNs"":8200,""deserializationNs"":143700,""callCount"":2},{""routeClass"":""scoreRows"",""marshalingNs"":580500,""executionNs"":320300,""deserializationNs"":5600,""callCount"":10}]",359756,13,"[{""axisLabel"":""actionSelection|none"",""totalBytes"":357832,""callCount"":11},{""axisLabel"":""coupPacifyPass|none"",""totalBytes"":956,""callCount"":1},{""axisLabel"":""coupPacifyUS|none"",""totalBytes"":968,""callCount"":1}]",0,0,0,0,0,0,0,0,0,1,[],us,us-baseline,0,25,actionSelection,standard256,"coupPacifyUS|{""targetSpace"":""kontum:none"",""action"":""shiftSupport""}|false|operation"
1007,67,coupPacifyPass,3.3869,singlePass,1,1,0,0,1,0,11,0,0,1,0,1,0,1,0,[],1,0.5652,0.3523,0.0922,12,"[{""routeClass"":""previewCandidateFeatureRows"",""marshalingNs"":137700,""executionNs"":34800,""deserializationNs"":1000,""callCount"":1},{""routeClass"":""productionPreviewDrive"",""marshalingNs"":114300,""executionNs"":6200,""deserializationNs"":84800,""callCount"":1},{""routeClass"":""scoreRows"",""marshalingNs"":313200,""executionNs"":311300,""deserializationNs"":6400,""callCount"":10}]",358176,12,"[{""axisLabel"":""coupPacifyPass|none"",""totalBytes"":358176,""callCount"":12}]",0,0,0,0,0,0,0,0,0,1,[],us,us-baseline,0,26,actionSelection,standard256,coupPacifyPass|{}|false|pass
1007,68,coupPacifyPass,11.9938,singlePass,6,0,0,1,0,0,8,0,0,1,0,0,4,0,2,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.actionBatch"",""reason"":""production preview-drive requires deterministic shared scalar runtime bindings"",""count"":2}]",2,0.6041,0.273,0.0065,8,"[{""routeClass"":""scoreRows"",""marshalingNs"":604100,""executionNs"":273000,""deserializationNs"":6500,""callCount"":8}]",263028,8,"[{""axisLabel"":""actionSelection|continuedDeepening"",""totalBytes"":263028,""callCount"":8}]",0,0,0,0,0,0,6,109,24,0,[],arvn,arvn-evolved,0,27,actionSelection,standard256,coupPacifyPass|{}|false|pass
1007,69,coupAgitateVC,11.4937,singlePass,4,0,0,1,0,0,4,0,0,1,0,0,4,2,2,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.actionBatch"",""reason"":""production preview-drive requires deterministic shared scalar runtime bindings"",""count"":2}]",4,0.5621,0.317,0.1805,6,"[{""routeClass"":""productionPreviewDrive"",""marshalingNs"":228200,""executionNs"":12700,""deserializationNs"":175400,""callCount"":2},{""routeClass"":""scoreRows"",""marshalingNs"":333900,""executionNs"":304300,""deserializationNs"":5100,""callCount"":4}]",132852,6,"[{""axisLabel"":""actionSelection|none"",""totalBytes"":130940,""callCount"":4},{""axisLabel"":""coupAgitatePass|none"",""totalBytes"":1912,""callCount"":2}]",0,0,0,0,0,0,4,180,20,0,[],vc,vc-baseline,0,28,actionSelection,standard256,"coupAgitateVC|{""targetSpace"":""binh-dinh:none"",""action"":""shiftOpposition""}|false|operation"
1007,70,coupAgitateVC,10.392,singlePass,3,1,0,0,1,0,4,0,0,1,0,0,4,2,2,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.actionBatch"",""reason"":""production preview-drive requires deterministic shared scalar runtime bindings"",""count"":2}]",4,0.5501,0.1572,0.1719,6,"[{""routeClass"":""productionPreviewDrive"",""marshalingNs"":215700,""executionNs"":10700,""deserializationNs"":168100,""callCount"":2},{""routeClass"":""scoreRows"",""marshalingNs"":334400,""executionNs"":146500,""deserializationNs"":3800,""callCount"":4}]",132580,6,"[{""axisLabel"":""actionSelection|none"",""totalBytes"":130668,""callCount"":4},{""axisLabel"":""coupAgitatePass|none"",""totalBytes"":1912,""callCount"":2}]",0,0,0,0,0,0,3,192,5,1,[],vc,vc-baseline,0,29,actionSelection,standard256,"coupAgitateVC|{""targetSpace"":""quang-tri-thua-thien:none"",""action"":""shiftOpposition""}|false|operation"
1007,71,coupAgitateVC,4.8372,singlePass,2,1,0,0,1,0,6,0,0,1,0,2,0,4,0,[],4,0.8135,0.2217,0.2926,10,"[{""routeClass"":""previewCandidateFeatureRows"",""marshalingNs"":241700,""executionNs"":68900,""deserializationNs"":2300,""callCount"":2},{""routeClass"":""productionPreviewDrive"",""marshalingNs"":374400,""executionNs"":15800,""deserializationNs"":288000,""callCount"":4},{""routeClass"":""scoreRows"",""marshalingNs"":197400,""executionNs"":137000,""deserializationNs"":2300,""callCount"":4}]",199344,10,"[{""axisLabel"":""actionSelection|none"",""totalBytes"":195496,""callCount"":6},{""axisLabel"":""coupAgitatePass|none"",""totalBytes"":1912,""callCount"":2},{""axisLabel"":""coupAgitateVC|none"",""totalBytes"":1936,""callCount"":2}]",0,0,0,0,0,0,0,0,0,1,[],vc,vc-baseline,0,30,actionSelection,standard256,"coupAgitateVC|{""targetSpace"":""pleiku-darlac:none"",""action"":""shiftOpposition""}|false|operation"
1007,72,coupAgitateVC,5.3107,singlePass,2,1,0,0,1,0,6,0,0,1,0,2,0,4,0,[],4,0.7244,0.2221,0.2735,10,"[{""routeClass"":""previewCandidateFeatureRows"",""marshalingNs"":211600,""executionNs"":79600,""deserializationNs"":2500,""callCount"":2},{""routeClass"":""productionPreviewDrive"",""marshalingNs"":358700,""executionNs"":15100,""deserializationNs"":269000,""callCount"":4},{""routeClass"":""scoreRows"",""marshalingNs"":154100,""executionNs"":127400,""deserializationNs"":2000,""callCount"":4}]",199344,10,"[{""axisLabel"":""actionSelection|none"",""totalBytes"":195496,""callCount"":6},{""axisLabel"":""coupAgitatePass|none"",""totalBytes"":1912,""callCount"":2},{""axisLabel"":""coupAgitateVC|none"",""totalBytes"":1936,""callCount"":2}]",0,0,0,0,0,0,0,0,0,1,[],vc,vc-baseline,0,31,actionSelection,standard256,"coupAgitateVC|{""targetSpace"":""pleiku-darlac:none"",""action"":""shiftOpposition""}|false|operation"
1007,73,coupAgitatePass,3.4631,singlePass,1,1,0,0,1,0,6,0,0,1,0,2,0,2,0,[],2,0.6565,0.2029,0.1471,8,"[{""routeClass"":""previewCandidateFeatureRows"",""marshalingNs"":267800,""executionNs"":68400,""deserializationNs"":2100,""callCount"":2},{""routeClass"":""productionPreviewDrive"",""marshalingNs"":184100,""executionNs"":7900,""deserializationNs"":143400,""callCount"":2},{""routeClass"":""scoreRows"",""marshalingNs"":204600,""executionNs"":126600,""deserializationNs"":1600,""callCount"":4}]",197020,8,"[{""axisLabel"":""coupAgitatePass|none"",""totalBytes"":197020,""callCount"":8}]",0,0,0,0,0,0,0,0,0,1,[],vc,vc-baseline,0,32,actionSelection,standard256,coupAgitatePass|{}|false|pass
1007,74,coupRedeployPass,2.3747,singlePass,1,0,0,1,0,0,11,0,0,1,0,1,0,1,0,[],1,0.6754,0.3469,0.073,12,"[{""routeClass"":""previewCandidateFeatureRows"",""marshalingNs"":145000,""executionNs"":33600,""deserializationNs"":700,""callCount"":1},{""routeClass"":""productionPreviewDrive"",""marshalingNs"":94600,""executionNs"":3800,""deserializationNs"":68700,""callCount"":1},{""routeClass"":""scoreRows"",""marshalingNs"":435800,""executionNs"":309500,""deserializationNs"":3600,""callCount"":10}]",358176,12,"[{""axisLabel"":""coupRedeployPass|none"",""totalBytes"":358176,""callCount"":12}]",0,0,0,0,0,0,0,0,0,0,[],us,us-baseline,0,33,actionSelection,standard256,coupRedeployPass|{}|false|pass
1007,75,coupArvnRedeployOptionalTroops,45.337,singlePass,20,0,0,1,0,0,8,0,0,1,0,0,4,0,2,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.actionBatch"",""reason"":""production preview-drive requires deterministic shared scalar runtime bindings"",""count"":2}]",2,0.7814,0.2757,0.0118,8,"[{""routeClass"":""scoreRows"",""marshalingNs"":781400,""executionNs"":275700,""deserializationNs"":11800,""callCount"":8}]",268212,8,"[{""axisLabel"":""actionSelection|continuedDeepening"",""totalBytes"":268212,""callCount"":8}]",0,0,0,0,0,0,19,6984,38,0,[],arvn,arvn-evolved,0,34,actionSelection,standard256,"coupArvnRedeployOptionalTroops|{""sourceSpace"":""an-loc:none""}|false|operation"
1007,76,coupArvnRedeployOptionalTroops:chooseOne,22.7704,continuedDeepening,9,0,80,10,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,9,6961,47,0,[],arvn,arvn-evolved,0,34,chooseOne,deep1024,"chooseOne:decision:doc.actions.10.effects.0.forEach.effects.0.chooseOne::$destination[0]:""an-loc:none"""
1007,77,coupArvnRedeployOptionalTroops:chooseOne,14.455,continuedDeepening,9,0,8,1,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,9,6999,9,0,[],arvn,arvn-evolved,0,34,chooseOne,deep1024,"chooseOne:decision:doc.actions.10.effects.0.forEach.effects.0.chooseOne::$destination[1]:""an-loc:none"""
1007,78,coupArvnRedeployOptionalTroops,47.0999,singlePass,19,1,0,0,1,0,8,0,0,1,0,0,4,0,2,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.actionBatch"",""reason"":""production preview-drive requires deterministic shared scalar runtime bindings"",""count"":2}]",2,0.8276,0.2781,0.0115,8,"[{""routeClass"":""scoreRows"",""marshalingNs"":827600,""executionNs"":278100,""deserializationNs"":11500,""callCount"":8}]",267796,8,"[{""axisLabel"":""actionSelection|continuedDeepening"",""totalBytes"":267796,""callCount"":8}]",0,0,0,0,0,0,19,7044,13,1,[],arvn,arvn-evolved,0,35,actionSelection,standard256,"coupArvnRedeployOptionalTroops|{""sourceSpace"":""cam-ranh:none""}|false|operation"
1007,79,coupArvnRedeployOptionalTroops:chooseOne,21.3541,continuedDeepening,9,0,80,10,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,9,7092,7,0,[],arvn,arvn-evolved,0,35,chooseOne,deep1024,"chooseOne:decision:doc.actions.10.effects.0.forEach.effects.0.chooseOne::$destination[0]:""an-loc:none"""
1007,80,coupArvnRedeployOptionalTroops:chooseOne,13.8927,continuedDeepening,9,0,8,1,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,9,7090,9,0,[],arvn,arvn-evolved,0,35,chooseOne,deep1024,"chooseOne:decision:doc.actions.10.effects.0.forEach.effects.0.chooseOne::$destination[1]:""an-loc:none"""
1007,81,coupArvnRedeployOptionalTroops,41.6959,singlePass,18,1,0,0,1,0,8,0,0,1,0,0,4,0,2,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.actionBatch"",""reason"":""production preview-drive requires deterministic shared scalar runtime bindings"",""count"":2}]",2,0.7577,0.2983,0.0127,8,"[{""routeClass"":""scoreRows"",""marshalingNs"":757700,""executionNs"":298300,""deserializationNs"":12700,""callCount"":8}]",267380,8,"[{""axisLabel"":""actionSelection|continuedDeepening"",""totalBytes"":267380,""callCount"":8}]",0,0,0,0,0,0,19,7072,15,1,[],arvn,arvn-evolved,0,36,actionSelection,standard256,"coupArvnRedeployOptionalTroops|{""sourceSpace"":""can-tho:none""}|false|operation"
1007,82,coupArvnRedeployOptionalTroops:chooseOne,23.3854,continuedDeepening,9,0,80,10,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,9,7124,7,0,[],arvn,arvn-evolved,0,36,chooseOne,deep1024,"chooseOne:decision:doc.actions.10.effects.0.forEach.effects.0.chooseOne::$destination[0]:""an-loc:none"""
1007,83,coupArvnRedeployOptionalTroops:chooseOne,13.8521,continuedDeepening,9,0,8,1,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,9,7122,9,0,[],arvn,arvn-evolved,0,36,chooseOne,deep1024,"chooseOne:decision:doc.actions.10.effects.0.forEach.effects.0.chooseOne::$destination[1]:""an-loc:none"""
1007,84,coupArvnRedeployOptionalTroops,40.7653,singlePass,17,1,0,0,1,0,8,0,0,1,0,0,4,0,2,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.actionBatch"",""reason"":""production preview-drive requires deterministic shared scalar runtime bindings"",""count"":2}]",2,0.8307,0.2761,0.0453,8,"[{""routeClass"":""scoreRows"",""marshalingNs"":830700,""executionNs"":276100,""deserializationNs"":45300,""callCount"":8}]",266964,8,"[{""axisLabel"":""actionSelection|continuedDeepening"",""totalBytes"":266964,""callCount"":8}]",0,0,0,0,0,0,19,7097,22,1,[],arvn,arvn-evolved,0,37,actionSelection,standard256,"coupArvnRedeployOptionalTroops|{""sourceSpace"":""hue:none""}|false|operation"
1007,85,coupArvnRedeployOptionalTroops:chooseOne,21.0781,continuedDeepening,9,0,80,10,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,9,7156,7,0,[],arvn,arvn-evolved,0,37,chooseOne,deep1024,"chooseOne:decision:doc.actions.10.effects.0.forEach.effects.0.chooseOne::$destination[0]:""an-loc:none"""
1007,86,coupArvnRedeployOptionalTroops:chooseOne,13.2816,continuedDeepening,9,0,8,1,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,9,7154,9,0,[],arvn,arvn-evolved,0,37,chooseOne,deep1024,"chooseOne:decision:doc.actions.10.effects.0.forEach.effects.0.chooseOne::$destination[1]:""an-loc:none"""
1007,87,coupArvnRedeployOptionalTroops,36.2023,singlePass,16,1,0,0,1,0,8,0,0,1,0,0,4,0,2,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.actionBatch"",""reason"":""production preview-drive requires deterministic shared scalar runtime bindings"",""count"":2}]",2,0.7492,0.2809,0.0056,8,"[{""routeClass"":""scoreRows"",""marshalingNs"":749200,""executionNs"":280900,""deserializationNs"":5600,""callCount"":8}]",266548,8,"[{""axisLabel"":""actionSelection|continuedDeepening"",""totalBytes"":266548,""callCount"":8}]",0,0,0,0,0,0,19,7121,24,1,[],arvn,arvn-evolved,0,38,actionSelection,standard256,"coupArvnRedeployOptionalTroops|{""sourceSpace"":""qui-nhon:none""}|false|operation"
1007,88,coupArvnRedeployOptionalTroops:chooseOne,19.7612,continuedDeepening,9,0,80,10,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,9,7187,8,0,[],arvn,arvn-evolved,0,38,chooseOne,deep1024,"chooseOne:decision:doc.actions.10.effects.0.forEach.effects.0.chooseOne::$destination[0]:""an-loc:none"""
1007,89,coupArvnRedeployOptionalTroops:chooseOne,13.5179,continuedDeepening,9,0,8,1,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,9,7186,9,0,[],arvn,arvn-evolved,0,38,chooseOne,deep1024,"chooseOne:decision:doc.actions.10.effects.0.forEach.effects.0.chooseOne::$destination[1]:""an-loc:none"""
1007,90,coupArvnRedeployOptionalTroops,39.3938,singlePass,15,1,0,0,1,0,8,0,0,1,0,0,4,2,2,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.actionBatch"",""reason"":""production preview-drive requires deterministic shared scalar runtime bindings"",""count"":2}]",4,1.035,0.2863,0.2138,10,"[{""routeClass"":""productionPreviewDrive"",""marshalingNs"":295600,""executionNs"":15600,""deserializationNs"":208100,""callCount"":2},{""routeClass"":""scoreRows"",""marshalingNs"":739400,""executionNs"":270700,""deserializationNs"":5700,""callCount"":8}]",268252,10,"[{""axisLabel"":""actionSelection|continuedDeepening"",""totalBytes"":266132,""callCount"":8},{""axisLabel"":""coupArvnRedeployOptionalTroops|continuedDeepening"",""totalBytes"":2120,""callCount"":2}]",0,0,0,0,0,0,19,7147,28,1,[],arvn,arvn-evolved,0,39,actionSelection,standard256,"coupArvnRedeployOptionalTroops|{""sourceSpace"":""saigon:none""}|false|operation"
1007,91,coupArvnRedeployOptionalTroops:chooseOne,19.9474,continuedDeepening,9,0,80,10,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,9,7280,11,0,[],arvn,arvn-evolved,0,39,chooseOne,deep1024,"chooseOne:decision:doc.actions.10.effects.0.forEach.effects.0.chooseOne::$destination[0]:""an-loc:none"""
