seed,decisionIndex,microturnClass,elapsedMs,previewBranch,candidateCount,encodedStateBuildCount,encodedStateCacheObjectHitCount,encodedStateCacheHashHitCount,encodedStateCacheMissCount,bytecodeCacheCompileCount,cacheHits,cacheMisses,cacheCompileTimeMs,wasmScoreRowRouteCount,wasmScoreRowUnsupportedCount,wasmPreviewCandidateFeatureRowRouteCount,wasmPreviewCandidateFeatureRowUnsupportedCount,wasmProductionPreviewDriveRouteCount,wasmProductionPreviewDriveUnsupportedCount,wasmProductionPreviewDriveUnsupportedReasons,wasmProductionPreviewDriveBatchCount,marshalingMs,executionMs,deserializationMs,wasmCallCount,wasmTimingBuckets,tokenStateIndexBuildCount,persistentTokenStateIndexCacheHitCount,persistentTokenStateIndexCacheMissCount,persistentTokenStateIndexCacheWriteCount,zobristKeyCacheHitCount,zobristKeyCacheMissCount,staticRebuildCount,hotPathBuckets,seatId,profileId,turnCount,turnId,decisionKind,previewCapClass,selectedStableMoveKey
1008,194,coupCommitmentResolve,3.9546,singlePass,2,0,0,1,0,0,11,0,0,1,0,1,0,2,0,[],2,0.5788,0.3536,0.1002,13,"[{""routeClass"":""previewCandidateFeatureRows"",""marshalingNs"":162600,""executionNs"":35300,""deserializationNs"":1100,""callCount"":1},{""routeClass"":""productionPreviewDrive"",""marshalingNs"":184700,""executionNs"":10600,""deserializationNs"":96800,""callCount"":2},{""routeClass"":""scoreRows"",""marshalingNs"":231500,""executionNs"":307700,""deserializationNs"":2300,""callCount"":10}]",0,0,0,0,0,0,0,[],us,us-baseline,1,78,actionSelection,standard256,coupCommitmentResolve|{}|false|operation
1008,195,coupCommitmentResolve:chooseNStep:confirm,0.0366,none,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,0,0,[],us,us-baseline,1,78,chooseNStep,standard256,chooseNStep:decision:doc.actions.15.effects.3.chooseN::$__macro_coup_process_commitment_actions_15__effects_0__commitTroopsFromAvailable:confirm:null
1008,196,coupCommitmentResolve:chooseNStep:confirm,0.0256,none,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,0,0,[],us,us-baseline,1,78,chooseNStep,standard256,chooseNStep:decision:doc.actions.15.effects.5.let.in.0.chooseN::$__macro_coup_process_commitment_actions_15__effects_0__commitTroopsFromMap:confirm:null
1008,197,coupCommitmentResolve:chooseNStep:confirm,0.0205,none,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,0,0,[],us,us-baseline,1,78,chooseNStep,standard256,chooseNStep:decision:doc.actions.15.effects.6.chooseN::$__macro_coup_process_commitment_actions_15__effects_0__commitBasesFromAvailable:confirm:null
1008,198,coupCommitmentResolve:chooseNStep:confirm,0.0167,none,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,0,0,[],us,us-baseline,1,78,chooseNStep,standard256,chooseNStep:decision:doc.actions.15.effects.8.let.in.0.chooseN::$__macro_coup_process_commitment_actions_15__effects_0__commitBasesFromMap:confirm:null
1008,199,coupCommitmentPass,4.2217,singlePass,1,1,0,0,1,0,11,0,0,1,0,1,0,1,0,[],1,0.6843,0.3525,0.0634,12,"[{""routeClass"":""previewCandidateFeatureRows"",""marshalingNs"":131400,""executionNs"":34100,""deserializationNs"":1000,""callCount"":1},{""routeClass"":""productionPreviewDrive"",""marshalingNs"":106200,""executionNs"":4900,""deserializationNs"":56000,""callCount"":1},{""routeClass"":""scoreRows"",""marshalingNs"":446700,""executionNs"":313500,""deserializationNs"":6400,""callCount"":10}]",0,0,0,0,0,0,1,[],us,us-baseline,1,79,actionSelection,standard256,coupCommitmentPass|{}|false|pass
1008,200,coupCommitmentPass,3.2982,singlePass,1,0,0,1,0,0,10,0,0,1,0,2,0,2,0,[],2,0.6441,0.3468,0.1142,12,"[{""routeClass"":""previewCandidateFeatureRows"",""marshalingNs"":188000,""executionNs"":65600,""deserializationNs"":1300,""callCount"":2},{""routeClass"":""productionPreviewDrive"",""marshalingNs"":162400,""executionNs"":33600,""deserializationNs"":110300,""callCount"":2},{""routeClass"":""scoreRows"",""marshalingNs"":293700,""executionNs"":247600,""deserializationNs"":2600,""callCount"":8}]",0,0,0,0,0,0,0,[],arvn,arvn-evolved,1,80,actionSelection,standard256,coupCommitmentPass|{}|false|pass
1008,201,coupCommitmentPass,2.8219,singlePass,1,0,0,1,0,0,13,0,0,1,0,1,0,1,0,[],1,0.637,0.4141,0.0543,14,"[{""routeClass"":""previewCandidateFeatureRows"",""marshalingNs"":120300,""executionNs"":33200,""deserializationNs"":700,""callCount"":1},{""routeClass"":""productionPreviewDrive"",""marshalingNs"":88500,""executionNs"":4300,""deserializationNs"":50100,""callCount"":1},{""routeClass"":""scoreRows"",""marshalingNs"":428200,""executionNs"":376600,""deserializationNs"":3500,""callCount"":12}]",0,0,0,0,0,0,0,[],nva,nva-baseline,1,81,actionSelection,standard256,coupCommitmentPass|{}|false|pass
1008,202,coupCommitmentPass,2.2635,singlePass,1,0,0,1,0,0,6,0,0,1,0,2,0,2,0,[],2,0.4969,0.1968,0.0964,8,"[{""routeClass"":""previewCandidateFeatureRows"",""marshalingNs"":201600,""executionNs"":65800,""deserializationNs"":1300,""callCount"":2},{""routeClass"":""productionPreviewDrive"",""marshalingNs"":148300,""executionNs"":6900,""deserializationNs"":93900,""callCount"":2},{""routeClass"":""scoreRows"",""marshalingNs"":147000,""executionNs"":124100,""deserializationNs"":1200,""callCount"":4}]",0,0,0,0,0,0,0,[],vc,vc-baseline,1,82,actionSelection,standard256,coupCommitmentPass|{}|false|pass
1008,203,rally,41.812,singlePass,22,1,0,0,1,0,4,0,0,1,0,0,2,0,2,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.cardEventAction"",""reason"":""production preview-drive does not route card event action candidates"",""count"":2}]",0,0.3841,0.1834,0.004,4,"[{""routeClass"":""scoreRows"",""marshalingNs"":384100,""executionNs"":183400,""deserializationNs"":4000,""callCount"":4}]",0,0,0,6,4516,86,1,[],vc,vc-baseline,2,83,actionSelection,standard256,rally|{}|false|operation
1008,204,rally:chooseNStep:add,0.0559,none,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,0,0,[],vc,vc-baseline,2,83,chooseNStep,standard256,"chooseNStep:decision:doc.actionPipelines.9.stages[0].effects.0.if.else.0.chooseN::$targetSpaces:add:""southern-laos:none"""
1008,205,rally:chooseNStep:confirm,0.0301,none,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,0,0,[],vc,vc-baseline,2,83,chooseNStep,standard256,chooseNStep:decision:doc.actionPipelines.9.stages[0].effects.0.if.else.0.chooseN::$targetSpaces:confirm:null
1008,206,rally:chooseOne,0.0193,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,0,0,[],vc,vc-baseline,2,83,chooseOne,standard256,"chooseOne:decision:doc.actionPipelines.9.stages[1].effects.0.forEach.effects.1.let.in.0.if.then.0.if.else.0.chooseOne::$noBaseChoice[0]:""place-guerrilla"""
1008,207,event,29.0109,singlePass,10,1,0,0,1,0,10,0,0,1,0,0,1,0,1,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.cardEventAction"",""reason"":""production preview-drive does not route card event action candidates"",""count"":1}]",0,0.4311,0.3225,0.0042,10,"[{""routeClass"":""scoreRows"",""marshalingNs"":431100,""executionNs"":322500,""deserializationNs"":4200,""callCount"":10}]",0,0,0,6,5028,0,1,[],us,us-baseline,2,84,actionSelection,standard256,"event|{""eventCardId"":""card-5"",""eventDeckId"":""fitl-events-initial-card-pack"",""side"":""shaded""}|false|event"
1008,208,infiltrate,11.6753,singlePass,76,1,0,0,1,0,13,0,0,1,0,1,0,4,0,[],4,1.4479,0.5515,0.2,17,"[{""routeClass"":""previewCandidateFeatureRows"",""marshalingNs"":389800,""executionNs"":49400,""deserializationNs"":1700,""callCount"":1},{""routeClass"":""productionPreviewDrive"",""marshalingNs"":369500,""executionNs"":55000,""deserializationNs"":187400,""callCount"":4},{""routeClass"":""scoreRows"",""marshalingNs"":688600,""executionNs"":447100,""deserializationNs"":10900,""callCount"":12}]",0,0,0,0,0,0,1,[],nva,nva-baseline,2,85,actionSelection,standard256,infiltrate|{}|false|operationPlusSpecialActivity
1008,209,infiltrate:chooseNStep:add,0.0468,none,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,0,0,[],nva,nva-baseline,2,85,chooseNStep,standard256,"chooseNStep:decision:doc.actionPipelines.23.stages[0].effects.0.if.else.0.chooseN::$targetSpaces:add:""southern-laos:none"""
1008,210,infiltrate:chooseNStep:confirm,0.0341,none,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,0,0,[],nva,nva-baseline,2,85,chooseNStep,standard256,chooseNStep:decision:doc.actionPipelines.23.stages[0].effects.0.if.else.0.chooseN::$targetSpaces:confirm:null
1008,211,infiltrate:chooseOne,0.0492,none,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,0,0,[],nva,nva-baseline,2,85,chooseOne,standard256,"chooseOne:decision:doc.actionPipelines.23.stages[1].effects.0.forEach.effects.0.let.in.0.let.in.0.let.in.0.if.then.0.chooseOne::$infiltrateMode@southern-laos:none[0]:""takeover"""
1008,212,infiltrate:chooseOne,0.0394,none,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,0,0,[],nva,nva-baseline,2,85,chooseOne,standard256,"chooseOne:decision:doc.actionPipelines.23.stages[1].effects.0.forEach.effects.0.let.in.0.let.in.0.let.in.2.if.then.1.if.then.0.chooseOne::$infiltrateTakeoverReplace@southern-laos:none[0]:""yes"""
1008,213,infiltrate:chooseOne,0.0213,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,0,0,[],nva,nva-baseline,2,85,chooseOne,standard256,"chooseOne:decision:doc.actionPipelines.23.stages[1].effects.0.forEach.effects.0.let.in.0.let.in.0.let.in.2.if.then.2.if.then.0.if.else.0.if.then.0.chooseOne::$infiltrateTakeoverTargetType@southern-laos:none[0]:""guerrilla"""
1008,214,event,31.4664,singlePass,21,1,0,0,1,0,4,0,0,1,0,0,2,0,2,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.cardEventAction"",""reason"":""production preview-drive does not route card event action candidates"",""count"":2}]",0,0.3732,0.1488,0.003,4,"[{""routeClass"":""scoreRows"",""marshalingNs"":373200,""executionNs"":148800,""deserializationNs"":3000,""callCount"":4}]",0,0,0,5,3507,3,1,[],vc,vc-baseline,2,86,actionSelection,standard256,"event|{""eventCardId"":""card-114"",""eventDeckId"":""fitl-events-initial-card-pack"",""side"":""shaded""}|false|event"
1008,215,event-decision:chooseNStep:confirm,0.0344,none,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,0,0,[],vc,vc-baseline,2,86,chooseNStep,standard256,chooseNStep:decision:doc.eventDecks.0.cards.113.shaded.effects.3.let.in.0.if.then.0.chooseN::$triQuangVcBase:confirm:null
1008,216,event-decision:chooseNStep:confirm,0.0308,none,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,0,0,[],vc,vc-baseline,2,86,chooseNStep,standard256,chooseNStep:decision:doc.eventDecks.0.cards.113.shaded.effects.3.let.in.1.let.in.0.if.then.0.chooseN::$triQuangVcGuerrilla:confirm:null
1008,217,govern,62.3924,singlePass,12,1,0,0,1,0,8,0,0,1,0,0,4,0,2,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.actionBatch"",""reason"":""production preview-drive requires deterministic shared scalar runtime bindings"",""count"":2}]",2,0.4096,0.2698,0.0038,8,"[{""routeClass"":""scoreRows"",""marshalingNs"":409600,""executionNs"":269800,""deserializationNs"":3800,""callCount"":8}]",0,0,0,17,12100,86,1,[],arvn,arvn-evolved,2,87,actionSelection,standard256,govern|{}|false|operationPlusSpecialActivity
1008,218,govern:chooseNStep:add,70.5397,continuedDeepening,3,0,14,13,0,0,0,0,0,0,0,0,0,3,0,[],0,0.3592,0.0398,0.135,9,"[{""routeClass"":""productionPreviewDrive"",""marshalingNs"":359200,""executionNs"":39800,""deserializationNs"":135000,""callCount"":9}]",0,0,0,0,50070,0,0,[],arvn,arvn-evolved,2,87,chooseNStep,deep1024,"chooseNStep:decision:doc.actionPipelines.20.stages[0].effects.0.if.else.0.if.else.0.chooseN::$targetSpaces:add:""an-loc:none"""
1008,219,govern:chooseNStep:add,70.3889,continuedDeepening,4,0,9,5,0,0,0,0,0,0,0,0,0,0,2,"[{""unsupportedDriveClass"":""unknown"",""unsupportedOwner"":""production-deep-choosenstep-continuation.projectedState"",""reason"":""deep preview-drive reached a terminal boundary before materializing a WASM projected state"",""count"":2}]",0,0,0,0,0,[],0,0,0,0,23470,0,0,[],arvn,arvn-evolved,2,87,chooseNStep,deep1024,"chooseNStep:decision:doc.actionPipelines.20.stages[0].effects.0.if.else.0.if.else.0.chooseN::$targetSpaces:add:""da-nang:none"""
1008,220,govern:chooseNStep:confirm,0.0999,none,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,0,0,[],arvn,arvn-evolved,2,87,chooseNStep,deep1024,chooseNStep:decision:doc.actionPipelines.20.stages[0].effects.0.if.else.0.if.else.0.chooseN::$targetSpaces:confirm:null
1008,221,govern:chooseOne,3.481,continuedDeepening,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,2,2000,2,0,[],arvn,arvn-evolved,2,87,chooseOne,deep1024,"chooseOne:decision:doc.actionPipelines.20.stages[1].effects.1.forEach.effects.0.chooseOne::$governMode@an-loc:none[0]:""patronage"""
1008,222,govern:chooseOne,4.0759,continuedDeepening,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,2,2006,0,0,[],arvn,arvn-evolved,2,87,chooseOne,deep1024,"chooseOne:decision:doc.actionPipelines.20.stages[1].effects.1.forEach.effects.0.chooseOne::$governMode@da-nang:none[1]:""aid"""
1008,223,event,25.7789,singlePass,42,1,0,0,1,0,12,0,0,1,0,0,1,0,1,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.cardEventAction"",""reason"":""production preview-drive does not route card event action candidates"",""count"":1}]",0,0.8119,0.4451,0.01,12,"[{""routeClass"":""scoreRows"",""marshalingNs"":811900,""executionNs"":445100,""deserializationNs"":10000,""callCount"":12}]",0,0,0,5,2539,41,1,[],nva,nva-baseline,2,88,actionSelection,standard256,"event|{""eventCardId"":""card-108"",""eventDeckId"":""fitl-events-initial-card-pack"",""side"":""shaded""}|false|event"
1008,224,advise,6.9685,singlePass,12,0,0,1,0,0,11,0,0,1,0,1,0,4,0,[],4,0.9668,0.384,0.1911,15,"[{""routeClass"":""previewCandidateFeatureRows"",""marshalingNs"":223800,""executionNs"":37600,""deserializationNs"":1400,""callCount"":1},{""routeClass"":""productionPreviewDrive"",""marshalingNs"":384500,""executionNs"":22300,""deserializationNs"":186100,""callCount"":4},{""routeClass"":""scoreRows"",""marshalingNs"":358500,""executionNs"":324100,""deserializationNs"":3600,""callCount"":10}]",0,0,0,0,0,0,0,[],us,us-baseline,2,89,actionSelection,standard256,advise|{}|false|operationPlusSpecialActivity
1008,225,advise:chooseNStep:add,0.058,none,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,0,0,[],us,us-baseline,2,89,chooseNStep,standard256,"chooseNStep:decision:doc.actionPipelines.16.stages[0].effects.0.if.else.0.chooseN::$targetSpaces:add:""phu-bon-phu-yen:none"""
1008,226,advise:chooseNStep:confirm,0.0343,none,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,0,0,[],us,us-baseline,2,89,chooseNStep,standard256,chooseNStep:decision:doc.actionPipelines.16.stages[0].effects.0.if.else.0.chooseN::$targetSpaces:confirm:null
1008,227,advise:chooseOne,0.0312,none,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,0,0,[],us,us-baseline,2,89,chooseOne,standard256,"chooseOne:decision:doc.actionPipelines.16.stages[1].effects.0.forEach.effects.0.if.else.0.chooseOne::$adviseMode@phu-bon-phu-yen:none[0]:""activate-remove"""
1008,228,advise:chooseOne,0.0238,none,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,0,0,[],us,us-baseline,2,89,chooseOne,standard256,"chooseOne:decision:doc.actionPipelines.16.stages[2].effects.0.chooseOne::$adviseAid:""no"""
1008,229,rally,25.5102,singlePass,21,1,0,0,1,0,4,0,0,1,0,0,2,0,2,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.cardEventAction"",""reason"":""production preview-drive does not route card event action candidates"",""count"":2}]",0,0.333,0.1406,0.0027,4,"[{""routeClass"":""scoreRows"",""marshalingNs"":333000,""executionNs"":140600,""deserializationNs"":2700,""callCount"":4}]",0,0,0,5,1861,5,1,[],vc,vc-baseline,2,90,actionSelection,standard256,rally|{}|false|operation
1008,230,rally:chooseNStep:add,0.0482,none,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,0,0,[],vc,vc-baseline,2,90,chooseNStep,standard256,"chooseNStep:decision:doc.actionPipelines.9.stages[0].effects.0.if.else.0.chooseN::$targetSpaces:add:""cam-ranh:none"""
1008,231,rally:chooseNStep:confirm,0.0302,none,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,0,0,[],vc,vc-baseline,2,90,chooseNStep,standard256,chooseNStep:decision:doc.actionPipelines.9.stages[0].effects.0.if.else.0.chooseN::$targetSpaces:confirm:null
1008,232,rally:chooseOne,0.0182,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,0,0,[],vc,vc-baseline,2,90,chooseOne,standard256,"chooseOne:decision:doc.actionPipelines.9.stages[1].effects.0.forEach.effects.1.let.in.0.if.then.0.if.else.0.chooseOne::$noBaseChoice[0]:""place-guerrilla"""
1008,233,train,14.0776,singlePass,5,1,0,0,1,0,10,0,0,1,0,2,0,8,0,[],8,1.191,0.4172,0.3526,18,"[{""routeClass"":""previewCandidateFeatureRows"",""marshalingNs"":207000,""executionNs"":71600,""deserializationNs"":2100,""callCount"":2},{""routeClass"":""productionPreviewDrive"",""marshalingNs"":741100,""executionNs"":36400,""deserializationNs"":347300,""callCount"":8},{""routeClass"":""scoreRows"",""marshalingNs"":242900,""executionNs"":309200,""deserializationNs"":3200,""callCount"":8}]",0,0,0,0,0,0,1,[],arvn,arvn-evolved,2,91,actionSelection,standard256,train|{}|false|limitedOperation
1008,234,train:chooseNStep:add,580.4328,continuedDeepening,26,0,103,53,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,263017,192,0,[],arvn,arvn-evolved,2,91,chooseNStep,deep1024,"chooseNStep:decision:doc.actionPipelines.1.stages[0].effects.0.if.then.0.chooseN::$targetSpaces:add:""kien-giang-an-xuyen:none"""
1008,235,train:chooseNStep:confirm,0.1036,none,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,0,0,[],arvn,arvn-evolved,2,91,chooseNStep,deep1024,chooseNStep:decision:doc.actionPipelines.1.stages[0].effects.0.if.then.0.chooseN::$targetSpaces:confirm:null
1008,236,train:chooseOne,3.6992,continuedDeepening,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,2,2016,0,0,[],arvn,arvn-evolved,2,91,chooseOne,deep1024,"chooseOne:decision:doc.actionPipelines.1.stages[1].effects.0.forEach.effects.0.chooseOne::$trainChoice[0]:""rangers"""
1008,237,train:chooseNStep:add,45.3225,continuedDeepening,2,0,4,2,0,0,0,0,0,0,0,0,0,0,1,"[{""unsupportedDriveClass"":""unknown"",""unsupportedOwner"":""production-deep-choosenstep-continuation.projectedState"",""reason"":""deep preview-drive reached a terminal boundary before materializing a WASM projected state"",""count"":1}]",0,0,0,0,0,[],0,0,0,0,9290,0,0,[],arvn,arvn-evolved,2,91,chooseNStep,deep1024,"chooseNStep:decision:doc.actionPipelines.1.stages[2].effects.0.if.else.0.chooseN::$subActionSpaces:add:""kien-giang-an-xuyen:none"""
1008,238,train:chooseNStep:confirm,0.067,none,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,0,0,[],arvn,arvn-evolved,2,91,chooseNStep,deep1024,chooseNStep:decision:doc.actionPipelines.1.stages[2].effects.0.if.else.0.chooseN::$subActionSpaces:confirm:null
1008,239,train:chooseOne,4.7746,continuedDeepening,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,3,3096,0,0,[],arvn,arvn-evolved,2,91,chooseOne,deep1024,"chooseOne:decision:doc.actionPipelines.1.stages[2].effects.1.forEach.effects.0.chooseOne::$subAction[0]:""pacify"""
1008,240,event,28.0612,singlePass,10,1,0,0,1,0,10,0,0,1,0,0,1,0,1,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.cardEventAction"",""reason"":""production preview-drive does not route card event action candidates"",""count"":1}]",0,0.4787,0.3216,0.0042,10,"[{""routeClass"":""scoreRows"",""marshalingNs"":478700,""executionNs"":321600,""deserializationNs"":4200,""callCount"":10}]",0,0,0,6,5063,3,1,[],us,us-baseline,2,92,actionSelection,standard256,"event|{""eventCardId"":""card-14"",""eventDeckId"":""fitl-events-initial-card-pack"",""side"":""shaded""}|false|event"
1008,241,infiltrate,11.2987,singlePass,76,1,0,0,1,0,13,0,0,1,0,1,0,4,0,[],4,1.4878,0.5118,0.1919,17,"[{""routeClass"":""previewCandidateFeatureRows"",""marshalingNs"":302400,""executionNs"":41300,""deserializationNs"":1400,""callCount"":1},{""routeClass"":""productionPreviewDrive"",""marshalingNs"":392300,""executionNs"":20400,""deserializationNs"":179300,""callCount"":4},{""routeClass"":""scoreRows"",""marshalingNs"":793100,""executionNs"":450100,""deserializationNs"":11200,""callCount"":12}]",0,0,0,0,0,0,1,[],nva,nva-baseline,2,93,actionSelection,standard256,infiltrate|{}|false|operationPlusSpecialActivity
1008,242,infiltrate:chooseNStep:add,0.0456,none,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,0,0,[],nva,nva-baseline,2,93,chooseNStep,standard256,"chooseNStep:decision:doc.actionPipelines.23.stages[0].effects.0.if.else.0.chooseN::$targetSpaces:add:""the-parrots-beak:none"""
1008,243,infiltrate:chooseNStep:confirm,0.0271,none,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,0,0,[],nva,nva-baseline,2,93,chooseNStep,standard256,chooseNStep:decision:doc.actionPipelines.23.stages[0].effects.0.if.else.0.chooseN::$targetSpaces:confirm:null
1008,244,infiltrate:chooseOne,0.0403,none,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,0,0,[],nva,nva-baseline,2,93,chooseOne,standard256,"chooseOne:decision:doc.actionPipelines.23.stages[1].effects.0.forEach.effects.0.let.in.0.let.in.0.let.in.0.if.then.0.chooseOne::$infiltrateMode@the-parrots-beak:none[0]:""build-up"""
1008,245,infiltrate:chooseNStep:confirm,0.0242,none,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,0,0,[],nva,nva-baseline,2,93,chooseNStep,standard256,chooseNStep:decision:doc.actionPipelines.23.stages[1].effects.0.forEach.effects.0.let.in.0.let.in.0.let.in.1.if.then.1.chooseN::$infiltrateGuerrillasToReplace@the-parrots-beak:none[0][2]:confirm:null
1008,246,event,26.3913,singlePass,19,1,0,0,1,0,4,0,0,1,0,0,2,0,2,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.cardEventAction"",""reason"":""production preview-drive does not route card event action candidates"",""count"":2}]",0,0.346,0.1392,0.0028,4,"[{""routeClass"":""scoreRows"",""marshalingNs"":346000,""executionNs"":139200,""deserializationNs"":2800,""callCount"":4}]",0,0,0,5,2682,32,1,[],vc,vc-baseline,2,94,actionSelection,standard256,"event|{""eventCardId"":""card-100"",""eventDeckId"":""fitl-events-initial-card-pack"",""side"":""shaded"",""decision:eventTarget:0:$targetLowland::$targetLowland"":""kien-giang-an-xuyen:none"",""decision:doc.eventDecks.0.cards.99.shaded.targets.0.effects.1.chooseOne::$vcPieceToPlace"":""tok_vc-bases_41""}|false|event"
1008,247,govern,69.3321,singlePass,12,1,0,0,1,0,8,0,0,1,0,0,4,0,2,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.actionBatch"",""reason"":""production preview-drive requires deterministic shared scalar runtime bindings"",""count"":2}]",2,0.4223,0.2643,0.004,8,"[{""routeClass"":""scoreRows"",""marshalingNs"":422300,""executionNs"":264300,""deserializationNs"":4000,""callCount"":8}]",0,0,0,17,13797,80,1,[],arvn,arvn-evolved,2,95,actionSelection,standard256,govern|{}|false|operationPlusSpecialActivity
1008,248,govern:chooseNStep:add,56.5735,continuedDeepening,2,0,9,7,0,0,0,0,0,0,0,0,0,2,0,[],0,0.2441,0.0245,0.0807,6,"[{""routeClass"":""productionPreviewDrive"",""marshalingNs"":244100,""executionNs"":24500,""deserializationNs"":80700,""callCount"":6}]",0,0,0,0,31840,0,0,[],arvn,arvn-evolved,2,95,chooseNStep,deep1024,"chooseNStep:decision:doc.actionPipelines.20.stages[0].effects.0.if.else.0.if.else.0.chooseN::$targetSpaces:add:""da-nang:none"""
1008,249,govern:chooseNStep:add,46.3173,continuedDeepening,3,0,4,3,0,0,0,0,0,0,0,0,0,0,1,"[{""unsupportedDriveClass"":""unknown"",""unsupportedOwner"":""production-deep-choosenstep-continuation.projectedState"",""reason"":""deep preview-drive reached a terminal boundary before materializing a WASM projected state"",""count"":1}]",0,0,0,0,0,[],0,0,0,0,11780,0,0,[],arvn,arvn-evolved,2,95,chooseNStep,deep1024,"chooseNStep:decision:doc.actionPipelines.20.stages[0].effects.0.if.else.0.if.else.0.chooseN::$targetSpaces:add:""kontum:none"""
1008,250,govern:chooseNStep:confirm,0.0734,none,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,0,0,[],arvn,arvn-evolved,2,95,chooseNStep,deep1024,chooseNStep:decision:doc.actionPipelines.20.stages[0].effects.0.if.else.0.if.else.0.chooseN::$targetSpaces:confirm:null
1008,251,govern:chooseOne,3.7083,continuedDeepening,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,2,2000,0,0,[],arvn,arvn-evolved,2,95,chooseOne,deep1024,"chooseOne:decision:doc.actionPipelines.20.stages[1].effects.1.forEach.effects.0.chooseOne::$governMode@da-nang:none[0]:""aid"""
