seed,decisionIndex,microturnClass,elapsedMs,previewBranch,candidateCount,encodedStateBuildCount,encodedStateCacheObjectHitCount,encodedStateCacheHashHitCount,encodedStateCacheMissCount,bytecodeCacheCompileCount,cacheHits,cacheMisses,cacheCompileTimeMs,wasmScoreRowRouteCount,wasmScoreRowUnsupportedCount,wasmPreviewCandidateFeatureRowRouteCount,wasmPreviewCandidateFeatureRowUnsupportedCount,wasmProductionPreviewDriveRouteCount,wasmProductionPreviewDriveUnsupportedCount,wasmProductionPreviewDriveUnsupportedReasons,wasmProductionPreviewDriveBatchCount,marshalingMs,executionMs,deserializationMs,wasmCallCount,wasmTimingBuckets,bytesSerialized,serializationCallCount,wasmSerializationStats,cacheWriteMs,cacheWriteBytes,cacheWriteCount,tokenStateIndexBuildCount,persistentTokenStateIndexCacheHitCount,persistentTokenStateIndexCacheMissCount,persistentTokenStateIndexCacheWriteCount,zobristKeyCacheHitCount,zobristKeyCacheMissCount,staticRebuildCount,hotPathBuckets,seatId,profileId,turnCount,turnId,decisionKind,previewCapClass,selectedStableMoveKey,scoreRowsBatchSizeMean,scoreRowsBatchSizeMin,scoreRowsBatchSizeMax,scoreRowsBatchSizeHistogram,previewCandidateFeatureRowsBatchSizeMean,previewCandidateFeatureRowsBatchSizeMin,previewCandidateFeatureRowsBatchSizeMax,previewCandidateFeatureRowsBatchSizeHistogram,productionPreviewDriveBatchSizeMean,productionPreviewDriveBatchSizeMin,productionPreviewDriveBatchSizeMax,productionPreviewDriveBatchSizeHistogram
1005,279,govern:chooseNStep:add,315.5813,continuedDeepening,6,0,29,43,0,0,0,0,0,0,0,0,0,6,0,[],0,0.7363,0.1237,0.351,18,"[{""routeClass"":""productionPreviewDrive"",""marshalingNs"":736300,""executionNs"":123700,""deserializationNs"":351000,""callCount"":18,""batchSizeSum"":18,""batchSizeMin"":1,""batchSizeMax"":1,""batchSizeHistogram"":{""1"":18}}]",2448,18,"[{""axisLabel"":""production-deep-choosenstep-continuation|continuedDeepening"",""totalBytes"":2448,""callCount"":18}]",0,0,0,0,0,0,0,114768,0,0,[],arvn,arvn-evolved,2,107,chooseNStep,deep1024,"chooseNStep:decision:doc.actionPipelines.20.stages[0].effects.0.if.else.0.if.else.0.chooseN::$targetSpaces:add:""kontum:none""",,,,,,,,,1,1,1,"{""1"":18}"
1005,280,govern:chooseNStep:confirm,561.0527,continuedDeepening,7,0,24,11,0,0,0,0,0,0,0,0,0,0,5,"[{""unsupportedDriveClass"":""unknown"",""unsupportedOwner"":""production-deep-choosenstep-continuation.projectedState"",""reason"":""deep preview-drive reached a terminal boundary before materializing a WASM projected state"",""count"":5}]",0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,58226,0,0,[],arvn,arvn-evolved,2,107,chooseNStep,deep1024,chooseNStep:decision:doc.actionPipelines.20.stages[0].effects.0.if.else.0.if.else.0.chooseN::$targetSpaces:confirm:null,,,,,,,,,,,,
1005,281,govern:chooseOne,2.8725,continuedDeepening,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,2,1682,0,0,[],arvn,arvn-evolved,2,107,chooseOne,deep1024,"chooseOne:decision:doc.actionPipelines.20.stages[1].effects.1.forEach.effects.0.chooseOne::$governMode@kontum:none[0]:""aid""",,,,,,,,,,,,
1005,282,event,57.2959,singlePass,7,1,0,0,1,0,10,0,0,1,0,0,1,0,1,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.cardEventAction"",""reason"":""production preview-drive does not route card event action candidates"",""count"":1}]",0,0.4924,0.3256,0.0042,10,"[{""routeClass"":""scoreRows"",""marshalingNs"":492400,""executionNs"":325600,""deserializationNs"":4200,""callCount"":10,""batchSizeSum"":60,""batchSizeMin"":1,""batchSizeMax"":59,""batchSizeHistogram"":{""5-8"":10}}]",327432,10,"[{""axisLabel"":""actionSelection|none"",""totalBytes"":327432,""callCount"":10}]",0,0,0,0,0,0,4,3744,53,1,[],us,us-baseline,2,108,actionSelection,standard256,"event|{""eventCardId"":""card-90"",""eventDeckId"":""fitl-events-initial-card-pack"",""side"":""shaded""}|false|event",6,1,59,"{""5-8"":10}",,,,,,,,
1005,283,event-decision:chooseNStep:add,0.0508,none,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],us,us-baseline,2,108,chooseNStep,standard256,"chooseNStep:decision:doc.eventDecks.0.cards.89.shaded.effects.0.forEach.effects.0.chooseN::$rostowGuerrillaToPlace@ba-xuyen:none[0]:add:""tok_nva-guerrillas_207""",,,,,,,,,,,,
1005,284,event-decision:chooseNStep:confirm,0.0225,none,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],us,us-baseline,2,108,chooseNStep,standard256,chooseNStep:decision:doc.eventDecks.0.cards.89.shaded.effects.0.forEach.effects.0.chooseN::$rostowGuerrillaToPlace@ba-xuyen:none[0]:confirm:null,,,,,,,,,,,,
1005,285,event-decision:chooseNStep:add,0.0307,none,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],us,us-baseline,2,108,chooseNStep,standard256,"chooseNStep:decision:doc.eventDecks.0.cards.89.shaded.effects.0.forEach.effects.0.chooseN::$rostowGuerrillaToPlace@binh-tuy-binh-thuan:none[1]:add:""tok_nva-guerrillas_201""",,,,,,,,,,,,
1005,286,event-decision:chooseNStep:confirm,0.0176,none,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],us,us-baseline,2,108,chooseNStep,standard256,chooseNStep:decision:doc.eventDecks.0.cards.89.shaded.effects.0.forEach.effects.0.chooseN::$rostowGuerrillaToPlace@binh-tuy-binh-thuan:none[1]:confirm:null,,,,,,,,,,,,
1005,287,event-decision:chooseNStep:add,0.0278,none,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],us,us-baseline,2,108,chooseNStep,standard256,"chooseNStep:decision:doc.eventDecks.0.cards.89.shaded.effects.0.forEach.effects.0.chooseN::$rostowGuerrillaToPlace@khanh-hoa:none[2]:add:""tok_nva-guerrillas_203""",,,,,,,,,,,,
1005,288,event-decision:chooseNStep:confirm,0.0186,none,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],us,us-baseline,2,108,chooseNStep,standard256,chooseNStep:decision:doc.eventDecks.0.cards.89.shaded.effects.0.forEach.effects.0.chooseN::$rostowGuerrillaToPlace@khanh-hoa:none[2]:confirm:null,,,,,,,,,,,,
1005,289,event-decision:chooseNStep:add,0.0339,none,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],us,us-baseline,2,108,chooseNStep,standard256,"chooseNStep:decision:doc.eventDecks.0.cards.89.shaded.effects.0.forEach.effects.0.chooseN::$rostowGuerrillaToPlace@kien-hoa-vinh-binh:none[3]:add:""tok_nva-guerrillas_204""",,,,,,,,,,,,
1005,290,event-decision:chooseNStep:confirm,0.0309,none,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],us,us-baseline,2,108,chooseNStep,standard256,chooseNStep:decision:doc.eventDecks.0.cards.89.shaded.effects.0.forEach.effects.0.chooseN::$rostowGuerrillaToPlace@kien-hoa-vinh-binh:none[3]:confirm:null,,,,,,,,,,,,
1005,291,event-decision:chooseNStep:add,0.0333,none,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],us,us-baseline,2,108,chooseNStep,standard256,"chooseNStep:decision:doc.eventDecks.0.cards.89.shaded.effects.0.forEach.effects.0.chooseN::$rostowGuerrillaToPlace@kien-phong:none[4]:add:""tok_nva-guerrillas_200""",,,,,,,,,,,,
1005,292,event-decision:chooseNStep:confirm,0.0197,none,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],us,us-baseline,2,108,chooseNStep,standard256,chooseNStep:decision:doc.eventDecks.0.cards.89.shaded.effects.0.forEach.effects.0.chooseN::$rostowGuerrillaToPlace@kien-phong:none[4]:confirm:null,,,,,,,,,,,,
1005,293,event-decision:chooseNStep:add,0.0369,none,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],us,us-baseline,2,108,chooseNStep,standard256,"chooseNStep:decision:doc.eventDecks.0.cards.89.shaded.effects.0.forEach.effects.0.chooseN::$rostowGuerrillaToPlace@phu-bon-phu-yen:none[5]:add:""tok_nva-guerrillas_206""",,,,,,,,,,,,
1005,294,event-decision:chooseNStep:confirm,0.0178,none,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],us,us-baseline,2,108,chooseNStep,standard256,chooseNStep:decision:doc.eventDecks.0.cards.89.shaded.effects.0.forEach.effects.0.chooseN::$rostowGuerrillaToPlace@phu-bon-phu-yen:none[5]:confirm:null,,,,,,,,,,,,
1005,295,event-decision:chooseNStep:add,0.0289,none,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],us,us-baseline,2,108,chooseNStep,standard256,"chooseNStep:decision:doc.eventDecks.0.cards.89.shaded.effects.0.forEach.effects.0.chooseN::$rostowGuerrillaToPlace@quang-nam:none[6]:add:""tok_nva-guerrillas_202""",,,,,,,,,,,,
1005,296,event-decision:chooseNStep:confirm,0.0196,none,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],us,us-baseline,2,108,chooseNStep,standard256,chooseNStep:decision:doc.eventDecks.0.cards.89.shaded.effects.0.forEach.effects.0.chooseN::$rostowGuerrillaToPlace@quang-nam:none[6]:confirm:null,,,,,,,,,,,,
1005,297,event-decision:chooseNStep:add,0.0406,none,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],us,us-baseline,2,108,chooseNStep,standard256,"chooseNStep:decision:doc.eventDecks.0.cards.89.shaded.effects.1.forEach.effects.0.chooseN::$rostowRedeployDestination@tok_arvn-troops_21[6][0][0]:add:""saigon:none""",,,,,,,,,,,,
1005,298,event-decision:chooseNStep:confirm,0.0184,none,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],us,us-baseline,2,108,chooseNStep,standard256,chooseNStep:decision:doc.eventDecks.0.cards.89.shaded.effects.1.forEach.effects.0.chooseN::$rostowRedeployDestination@tok_arvn-troops_21[6][0][0]:confirm:null,,,,,,,,,,,,
1005,299,event-decision:chooseNStep:add,0.0309,none,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],us,us-baseline,2,108,chooseNStep,standard256,"chooseNStep:decision:doc.eventDecks.0.cards.89.shaded.effects.1.forEach.effects.0.chooseN::$rostowRedeployDestination@tok_arvn-troops_20[6][0][1]:add:""saigon:none""",,,,,,,,,,,,
1005,300,event-decision:chooseNStep:confirm,0.019,none,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],us,us-baseline,2,108,chooseNStep,standard256,chooseNStep:decision:doc.eventDecks.0.cards.89.shaded.effects.1.forEach.effects.0.chooseN::$rostowRedeployDestination@tok_arvn-troops_20[6][0][1]:confirm:null,,,,,,,,,,,,
1005,301,event-decision:chooseNStep:add,0.0361,none,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],us,us-baseline,2,108,chooseNStep,standard256,"chooseNStep:decision:doc.eventDecks.0.cards.89.shaded.effects.1.forEach.effects.0.chooseN::$rostowRedeployDestination@tok_arvn-troops_17[6][0][2]:add:""saigon:none""",,,,,,,,,,,,
1005,302,event-decision:chooseNStep:confirm,0.0461,none,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],us,us-baseline,2,108,chooseNStep,standard256,chooseNStep:decision:doc.eventDecks.0.cards.89.shaded.effects.1.forEach.effects.0.chooseN::$rostowRedeployDestination@tok_arvn-troops_17[6][0][2]:confirm:null,,,,,,,,,,,,
1005,303,event-decision:chooseNStep:add,0.0325,none,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],us,us-baseline,2,108,chooseNStep,standard256,"chooseNStep:decision:doc.eventDecks.0.cards.89.shaded.effects.1.forEach.effects.0.chooseN::$rostowRedeployDestination@tok_arvn-troops_16[6][0][3]:add:""da-nang:none""",,,,,,,,,,,,
1005,304,event-decision:chooseNStep:confirm,0.0194,none,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],us,us-baseline,2,108,chooseNStep,standard256,chooseNStep:decision:doc.eventDecks.0.cards.89.shaded.effects.1.forEach.effects.0.chooseN::$rostowRedeployDestination@tok_arvn-troops_16[6][0][3]:confirm:null,,,,,,,,,,,,
1005,305,event-decision:chooseNStep:add,0.0318,none,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],us,us-baseline,2,108,chooseNStep,standard256,"chooseNStep:decision:doc.eventDecks.0.cards.89.shaded.effects.1.forEach.effects.0.chooseN::$rostowRedeployDestination@tok_arvn-troops_25[6][0][4]:add:""kontum:none""",,,,,,,,,,,,
1005,306,event-decision:chooseNStep:confirm,0.0184,none,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],us,us-baseline,2,108,chooseNStep,standard256,chooseNStep:decision:doc.eventDecks.0.cards.89.shaded.effects.1.forEach.effects.0.chooseN::$rostowRedeployDestination@tok_arvn-troops_25[6][0][4]:confirm:null,,,,,,,,,,,,
1005,307,event-decision:chooseNStep:add,0.036,none,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],us,us-baseline,2,108,chooseNStep,standard256,"chooseNStep:decision:doc.eventDecks.0.cards.89.shaded.effects.1.forEach.effects.0.chooseN::$rostowRedeployDestination@tok_arvn-troops_24[6][0][5]:add:""saigon:none""",,,,,,,,,,,,
1005,308,event-decision:chooseNStep:confirm,0.0212,none,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],us,us-baseline,2,108,chooseNStep,standard256,chooseNStep:decision:doc.eventDecks.0.cards.89.shaded.effects.1.forEach.effects.0.chooseN::$rostowRedeployDestination@tok_arvn-troops_24[6][0][5]:confirm:null,,,,,,,,,,,,
1005,309,event-decision:chooseNStep:add,0.0316,none,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],us,us-baseline,2,108,chooseNStep,standard256,"chooseNStep:decision:doc.eventDecks.0.cards.89.shaded.effects.1.forEach.effects.0.chooseN::$rostowRedeployDestination@tok_arvn-troops_9[6][0][6]:add:""cam-ranh:none""",,,,,,,,,,,,
1005,310,event-decision:chooseNStep:confirm,0.0194,none,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],us,us-baseline,2,108,chooseNStep,standard256,chooseNStep:decision:doc.eventDecks.0.cards.89.shaded.effects.1.forEach.effects.0.chooseN::$rostowRedeployDestination@tok_arvn-troops_9[6][0][6]:confirm:null,,,,,,,,,,,,
1005,311,event-decision:chooseNStep:add,0.034,none,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],us,us-baseline,2,108,chooseNStep,standard256,"chooseNStep:decision:doc.eventDecks.0.cards.89.shaded.effects.1.forEach.effects.0.chooseN::$rostowRedeployDestination@tok_arvn-troops_8[6][0][7]:add:""hue:none""",,,,,,,,,,,,
1005,312,event-decision:chooseNStep:confirm,0.0194,none,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],us,us-baseline,2,108,chooseNStep,standard256,chooseNStep:decision:doc.eventDecks.0.cards.89.shaded.effects.1.forEach.effects.0.chooseN::$rostowRedeployDestination@tok_arvn-troops_8[6][0][7]:confirm:null,,,,,,,,,,,,
1005,313,event-decision:chooseNStep:add,0.0307,none,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],us,us-baseline,2,108,chooseNStep,standard256,"chooseNStep:decision:doc.eventDecks.0.cards.89.shaded.effects.1.forEach.effects.0.chooseN::$rostowRedeployDestination@tok_arvn-troops_13[6][0][8]:add:""kontum:none""",,,,,,,,,,,,
1005,314,event-decision:chooseNStep:confirm,0.0186,none,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],us,us-baseline,2,108,chooseNStep,standard256,chooseNStep:decision:doc.eventDecks.0.cards.89.shaded.effects.1.forEach.effects.0.chooseN::$rostowRedeployDestination@tok_arvn-troops_13[6][0][8]:confirm:null,,,,,,,,,,,,
1005,315,event-decision:chooseNStep:add,0.0306,none,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],us,us-baseline,2,108,chooseNStep,standard256,"chooseNStep:decision:doc.eventDecks.0.cards.89.shaded.effects.1.forEach.effects.0.chooseN::$rostowRedeployDestination@tok_arvn-troops_12[6][0][9]:add:""kontum:none""",,,,,,,,,,,,
1005,316,event-decision:chooseNStep:confirm,0.0176,none,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],us,us-baseline,2,108,chooseNStep,standard256,chooseNStep:decision:doc.eventDecks.0.cards.89.shaded.effects.1.forEach.effects.0.chooseN::$rostowRedeployDestination@tok_arvn-troops_12[6][0][9]:confirm:null,,,,,,,,,,,,
1005,317,event-decision:chooseNStep:add,0.0296,none,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],us,us-baseline,2,108,chooseNStep,standard256,"chooseNStep:decision:doc.eventDecks.0.cards.89.shaded.effects.1.forEach.effects.0.chooseN::$rostowRedeployDestination@tok_arvn-troops_4[6][0][10]:add:""hue:none""",,,,,,,,,,,,
1005,318,event-decision:chooseNStep:confirm,0.017,none,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],us,us-baseline,2,108,chooseNStep,standard256,chooseNStep:decision:doc.eventDecks.0.cards.89.shaded.effects.1.forEach.effects.0.chooseN::$rostowRedeployDestination@tok_arvn-troops_4[6][0][10]:confirm:null,,,,,,,,,,,,
1005,319,event-decision:chooseNStep:add,0.0286,none,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],us,us-baseline,2,108,chooseNStep,standard256,"chooseNStep:decision:doc.eventDecks.0.cards.89.shaded.effects.1.forEach.effects.0.chooseN::$rostowRedeployDestination@tok_arvn-troops_3[6][0][11]:add:""saigon:none""",,,,,,,,,,,,
1005,320,event-decision:chooseNStep:confirm,0.0653,none,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],us,us-baseline,2,108,chooseNStep,standard256,chooseNStep:decision:doc.eventDecks.0.cards.89.shaded.effects.1.forEach.effects.0.chooseN::$rostowRedeployDestination@tok_arvn-troops_3[6][0][11]:confirm:null,,,,,,,,,,,,
1005,321,event,22.2269,singlePass,58,1,0,0,1,0,12,0,0,1,0,0,1,0,1,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.cardEventAction"",""reason"":""production preview-drive does not route card event action candidates"",""count"":1}]",0,0.9089,0.6772,0.0111,12,"[{""routeClass"":""scoreRows"",""marshalingNs"":908900,""executionNs"":677200,""deserializationNs"":11100,""callCount"":12,""batchSizeSum"":684,""batchSizeMin"":1,""batchSizeMax"":59,""batchSizeHistogram"":{""33+"":12}}]",417592,12,"[{""axisLabel"":""actionSelection|none"",""totalBytes"":417592,""callCount"":12}]",0,0,0,0,0,0,5,1739,9,1,[],nva,nva-baseline,2,109,actionSelection,standard256,"event|{""eventCardId"":""card-5"",""eventDeckId"":""fitl-events-initial-card-pack"",""side"":""shaded""}|false|event",57,1,59,"{""33+"":12}",,,,,,,,
1005,322,rally,12.5311,singlePass,40,1,0,0,1,0,6,0,0,1,0,2,0,8,0,[],8,1.0626,0.2572,0.4234,14,"[{""routeClass"":""previewCandidateFeatureRows"",""marshalingNs"":296100,""executionNs"":78800,""deserializationNs"":3000,""callCount"":2,""batchSizeSum"":78,""batchSizeMin"":1,""batchSizeMax"":59,""batchSizeHistogram"":{""33+"":2}},{""routeClass"":""productionPreviewDrive"",""marshalingNs"":569400,""executionNs"":35100,""deserializationNs"":417500,""callCount"":8,""batchSizeSum"":8,""batchSizeMin"":1,""batchSizeMax"":1,""batchSizeHistogram"":{""1"":8}},{""routeClass"":""scoreRows"",""marshalingNs"":197100,""executionNs"":143300,""deserializationNs"":2900,""callCount"":4,""batchSizeSum"":156,""batchSizeMin"":1,""batchSizeMax"":59,""batchSizeHistogram"":{""33+"":4}}]",215268,14,"[{""axisLabel"":""actionSelection|none"",""totalBytes"":206372,""callCount"":6},{""axisLabel"":""ambushVc|none"",""totalBytes"":2072,""callCount"":2},{""axisLabel"":""attack|none"",""totalBytes"":2080,""callCount"":2},{""axisLabel"":""march|none"",""totalBytes"":2408,""callCount"":2},{""axisLabel"":""rally|none"",""totalBytes"":2336,""callCount"":2}]",0,0,0,0,0,0,0,0,0,1,[],vc,vc-baseline,2,110,actionSelection,standard256,rally|{}|false|operation,39,1,59,"{""33+"":4}",39,1,59,"{""33+"":2}",1,1,1,"{""1"":8}"
1005,323,rally:chooseNStep:add,0.0588,none,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],vc,vc-baseline,2,110,chooseNStep,standard256,"chooseNStep:decision:doc.actionPipelines.9.stages[0].effects.0.if.else.0.chooseN::$targetSpaces:add:""tay-ninh:none""",,,,,,,,,,,,
1005,324,rally:chooseNStep:confirm,0.0339,none,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],vc,vc-baseline,2,110,chooseNStep,standard256,chooseNStep:decision:doc.actionPipelines.9.stages[0].effects.0.if.else.0.chooseN::$targetSpaces:confirm:null,,,,,,,,,,,,
1005,325,rally:chooseOne,0.031,none,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],vc,vc-baseline,2,110,chooseOne,standard256,"chooseOne:decision:doc.actionPipelines.9.stages[1].effects.0.forEach.effects.1.let.in.1.if.then.0.chooseOne::$withBaseChoice[0]:""flip-underground""",,,,,,,,,,,,
1005,326,event,56.5589,singlePass,11,1,0,0,1,0,8,0,0,1,0,0,2,0,2,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.cardEventAction"",""reason"":""production preview-drive does not route card event action candidates"",""count"":2}]",0,0.4469,0.2667,0.0046,8,"[{""routeClass"":""scoreRows"",""marshalingNs"":446900,""executionNs"":266700,""deserializationNs"":4600,""callCount"":8,""batchSizeSum"":80,""batchSizeMin"":1,""batchSizeMax"":59,""batchSizeHistogram"":{""9-16"":8}}]",264532,8,"[{""axisLabel"":""actionSelection|continuedDeepening"",""totalBytes"":264532,""callCount"":8}]",0,0,0,0,0,0,16,11844,31,1,[],arvn,arvn-evolved,2,111,actionSelection,standard256,"event|{""eventCardId"":""card-87"",""eventDeckId"":""fitl-events-initial-card-pack"",""side"":""shaded""}|false|event",10,1,59,"{""9-16"":8}",,,,,,,,
1005,327,event-decision:chooseNStep:add,179.6064,continuedDeepening,6,0,23,37,0,0,0,0,0,0,0,0,0,6,0,[],0,0.4632,0.0546,0.1897,12,"[{""routeClass"":""productionPreviewDrive"",""marshalingNs"":463200,""executionNs"":54600,""deserializationNs"":189700,""callCount"":12,""batchSizeSum"":12,""batchSizeMin"":1,""batchSizeMax"":1,""batchSizeHistogram"":{""1"":12}}]",1632,12,"[{""axisLabel"":""production-deep-choosenstep-continuation|continuedDeepening"",""totalBytes"":1632,""callCount"":12}]",0,0,0,0,0,0,0,95205,7,0,[],arvn,arvn-evolved,2,111,chooseNStep,deep1024,"chooseNStep:decision:doc.eventDecks.0.cards.86.shaded.effects.0.chooseN::$nguyenChanhThiRemovedArvnPieces:add:""tok_arvn-troops_16""",,,,,,,,,1,1,1,"{""1"":12}"
1005,328,event-decision:chooseNStep:add,242.4223,continuedDeepening,6,0,19,6,0,0,0,0,0,0,0,0,0,0,5,"[{""unsupportedDriveClass"":""unknown"",""unsupportedOwner"":""production-deep-choosenstep-continuation.projectedState"",""reason"":""deep preview-drive reached a terminal boundary before materializing a WASM projected state"",""count"":5}]",0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,46055,2,0,[],arvn,arvn-evolved,2,111,chooseNStep,deep1024,"chooseNStep:decision:doc.eventDecks.0.cards.86.shaded.effects.0.chooseN::$nguyenChanhThiRemovedArvnPieces:add:""tok_arvn-troops_4""",,,,,,,,,,,,
1005,329,event-decision:chooseNStep:confirm,0.1587,none,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],arvn,arvn-evolved,2,111,chooseNStep,deep1024,chooseNStep:decision:doc.eventDecks.0.cards.86.shaded.effects.0.chooseN::$nguyenChanhThiRemovedArvnPieces:confirm:null,,,,,,,,,,,,
1005,330,event-decision:chooseOne,3.7188,continuedDeepening,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,2,1791,1,0,[],arvn,arvn-evolved,2,111,chooseOne,deep1024,"chooseOne:decision:doc.eventDecks.0.cards.86.shaded.effects.4.chooseOne::$nguyenChanhThiPatronageDirection[1]:""increase""",,,,,,,,,,,,
