seed,decisionIndex,microturnClass,elapsedMs,previewBranch,candidateCount,encodedStateBuildCount,encodedStateCacheObjectHitCount,encodedStateCacheHashHitCount,encodedStateCacheMissCount,bytecodeCacheCompileCount,cacheHits,cacheMisses,cacheCompileTimeMs,wasmScoreRowRouteCount,wasmScoreRowUnsupportedCount,wasmPreviewCandidateFeatureRowRouteCount,wasmPreviewCandidateFeatureRowUnsupportedCount,wasmProductionPreviewDriveRouteCount,wasmProductionPreviewDriveUnsupportedCount,wasmProductionPreviewDriveUnsupportedReasons,wasmProductionPreviewDriveBatchCount,marshalingMs,executionMs,deserializationMs,wasmCallCount,wasmTimingBuckets,bytesSerialized,serializationCallCount,wasmSerializationStats,cacheWriteMs,cacheWriteBytes,cacheWriteCount,tokenStateIndexBuildCount,persistentTokenStateIndexCacheHitCount,persistentTokenStateIndexCacheMissCount,persistentTokenStateIndexCacheWriteCount,zobristKeyCacheHitCount,zobristKeyCacheMissCount,staticRebuildCount,hotPathBuckets,hotPathBucketFamilies,sameRunNoCounterAttribution,terminalBoundaryProjectionSplit,seatId,profileId,turnCount,turnId,decisionKind,previewCapClass,selectedStableMoveKey,scoreRowsBatchSizeMean,scoreRowsBatchSizeMin,scoreRowsBatchSizeMax,scoreRowsBatchSizeHistogram,previewCandidateFeatureRowsBatchSizeMean,previewCandidateFeatureRowsBatchSizeMin,previewCandidateFeatureRowsBatchSizeMax,previewCandidateFeatureRowsBatchSizeHistogram,productionPreviewDriveBatchSizeMean,productionPreviewDriveBatchSizeMin,productionPreviewDriveBatchSizeMax,productionPreviewDriveBatchSizeHistogram
1011,136,govern:chooseOne,4.2757,continuedDeepening,2,0,1,1,0,0,,,,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,2,1978,2,0,"[{""key"":""evalQuery:countMatchingTokens"",""count"":2,""totalMs"":0.0055},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":1954,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCompiled"",""count"":2,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":4186,""totalMs"":0}]",evalQuery:6144/0.0055ms,no-route-or-unsupported-counter; same-run-hot-path-families=evalQuery:6144/0.0055ms,,arvn,arvn-evolved,1,55,chooseOne,deep1024,"chooseOne:decision:doc.actionPipelines.20.stages[1].effects.1.forEach.effects.0.chooseOne::$governMode@an-loc:none[0]:""patronage""",,,,,,,,,,,,
1011,137,event,21.5133,singlePass,24,1,0,0,1,0,,,,1,0,0,1,0,1,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.cardEventAction"",""reason"":""production preview-drive does not route card event action candidates"",""count"":1}]",0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,5,2542,8,1,"[{""key"":""zobrist:digestDecisionStackFrame"",""count"":8,""totalMs"":2.3161},{""key"":""zobrist:encodeDecisionStackFrame"",""count"":8,""totalMs"":1.2147},{""key"":""tokenStateIndex:refreshCachedEntries"",""count"":69,""totalMs"":0.938},{""key"":""policyWasmRuntime:encodeBytecodeInput"",""count"":12,""totalMs"":0.2399},{""key"":""evalQuery:applyTokenFilter"",""count"":28,""totalMs"":0.0789},{""key"":""evalQuery:countMatchingTokens"",""count"":3,""totalMs"":0.0165},{""key"":""evalQuery:applyTokenFilterCacheHit"",""count"":31,""totalMs"":0},{""key"":""evalQuery:applyTokenFilterCompiled"",""count"":28,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":9748,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCompiled"",""count"":3,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":19792,""totalMs"":0},{""key"":""policyWasmRuntime:encodedInputCacheMiss"",""count"":12,""totalMs"":0},{""key"":""policyWasmRuntime:encodedStateWordsCacheHit"",""count"":11,""totalMs"":0},{""key"":""policyWasmRuntime:encodedStateWordsCacheMiss"",""count"":1,""totalMs"":0},{""key"":""tokenStateIndex:getCacheHit"",""count"":112,""totalMs"":0},{""key"":""zobrist:decisionStackFrameEncodedChars"",""count"":291166,""totalMs"":0},{""key"":""zobrist:decisionStackFrameRunLocalCacheMiss"",""count"":8,""totalMs"":0}]",zobrist:291190/3.5308ms; tokenStateIndex:181/0.938ms; policyWasmRuntime:36/0.2399ms; evalQuery:29633/0.0954ms,,,nva,nva-baseline,1,56,actionSelection,standard256,"event|{""eventCardId"":""card-43"",""eventDeckId"":""fitl-events-initial-card-pack"",""side"":""shaded"",""branch"":""improve-trail-and-add-resources""}|false|event",,,,,,,,,,,,
1011,138,rally,10.6711,singlePass,13,1,0,0,1,0,,,,1,0,2,0,8,0,[],8,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,1,"[{""key"":""policyWasmRuntime:encodeBytecodeInput"",""count"":6,""totalMs"":0.1935},{""key"":""evalQuery:applyTokenFilter"",""count"":10,""totalMs"":0.0597},{""key"":""evalQuery:countMatchingTokens"",""count"":10,""totalMs"":0.0094},{""key"":""evalQuery:applyTokenFilterCacheHit"",""count"":2,""totalMs"":0},{""key"":""evalQuery:applyTokenFilterCompiled"",""count"":10,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":5019,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCompiled"",""count"":10,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":10253,""totalMs"":0},{""key"":""policyWasmRuntime:encodedInputCacheMiss"",""count"":6,""totalMs"":0},{""key"":""policyWasmRuntime:encodedStateWordsCacheHit"",""count"":5,""totalMs"":0},{""key"":""policyWasmRuntime:encodedStateWordsCacheMiss"",""count"":1,""totalMs"":0}]",policyWasmRuntime:18/0.1935ms; evalQuery:15314/0.0691ms,,,vc,vc-baseline,1,57,actionSelection,standard256,rally|{}|false|operation,,,,,,,,,,,,
1011,139,rally:chooseNStep:add,0.057,none,21,0,0,0,0,0,,,,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,,vc,vc-baseline,1,57,chooseNStep,standard256,"chooseNStep:decision:doc.actionPipelines.9.stages[0].effects.0.if.else.0.chooseN::$targetSpaces:add:""qui-nhon:none""",,,,,,,,,,,,
1011,140,rally:chooseNStep:confirm,0.0173,none,2,0,0,0,0,0,,,,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,,vc,vc-baseline,1,57,chooseNStep,standard256,chooseNStep:decision:doc.actionPipelines.9.stages[0].effects.0.if.else.0.chooseN::$targetSpaces:confirm:null,,,,,,,,,,,,
1011,141,rally:chooseOne,0.0194,none,1,0,0,0,0,0,,,,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,,vc,vc-baseline,1,57,chooseOne,standard256,"chooseOne:decision:doc.actionPipelines.9.stages[1].effects.0.forEach.effects.1.let.in.0.if.then.0.if.else.0.chooseOne::$noBaseChoice[0]:""place-guerrilla""",,,,,,,,,,,,
1011,142,event,26.4082,singlePass,10,1,0,0,1,0,,,,1,0,0,1,0,1,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.cardEventAction"",""reason"":""production preview-drive does not route card event action candidates"",""count"":1}]",0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,6,4957,1,1,"[{""key"":""zobrist:digestDecisionStackFrame"",""count"":12,""totalMs"":2.3998},{""key"":""zobrist:encodeDecisionStackFrame"",""count"":12,""totalMs"":1.4776},{""key"":""tokenStateIndex:refreshCachedEntries"",""count"":43,""totalMs"":0.5108},{""key"":""policyWasmRuntime:encodeBytecodeInput"",""count"":10,""totalMs"":0.2285},{""key"":""evalQuery:applyTokenFilter"",""count"":54,""totalMs"":0.1508},{""key"":""evalQuery:countMatchingTokens"",""count"":34,""totalMs"":0.0299},{""key"":""evalQuery:applyTokenFilterCacheHit"",""count"":22,""totalMs"":0},{""key"":""evalQuery:applyTokenFilterCompiled"",""count"":54,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":6203,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCompiled"",""count"":34,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":12660,""totalMs"":0},{""key"":""policyWasmRuntime:encodedInputCacheMiss"",""count"":10,""totalMs"":0},{""key"":""policyWasmRuntime:encodedStateWordsCacheHit"",""count"":9,""totalMs"":0},{""key"":""policyWasmRuntime:encodedStateWordsCacheMiss"",""count"":1,""totalMs"":0},{""key"":""tokenStateIndex:getCacheHit"",""count"":75,""totalMs"":0},{""key"":""zobrist:decisionStackFrameEncodedChars"",""count"":300043,""totalMs"":0},{""key"":""zobrist:decisionStackFrameRunLocalCacheMiss"",""count"":12,""totalMs"":0}]",zobrist:300079/3.8774ms; tokenStateIndex:118/0.5108ms; policyWasmRuntime:30/0.2285ms; evalQuery:19061/0.1807ms,,,us,us-baseline,1,58,actionSelection,standard256,"event|{""eventCardId"":""card-51"",""eventDeckId"":""fitl-events-initial-card-pack"",""side"":""shaded""}|false|event",,,,,,,,,,,,
1011,143,govern,53.3263,singlePass,12,1,0,0,1,0,,,,1,0,0,4,0,2,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.actionBatch"",""reason"":""production preview-drive requires deterministic shared scalar runtime bindings"",""count"":2}]",2,0,0,0,0,[],0,0,[],0,0,0,0,0,0,17,12773,82,1,"[{""key"":""zobrist:digestDecisionStackFrame"",""count"":32,""totalMs"":4.8851},{""key"":""zobrist:encodeDecisionStackFrame"",""count"":32,""totalMs"":3.8658},{""key"":""tokenStateIndex:refreshCachedEntries"",""count"":76,""totalMs"":0.7051},{""key"":""evalQuery:applyTokenFilter"",""count"":88,""totalMs"":0.3226},{""key"":""evalQuery:countMatchingTokens"",""count"":84,""totalMs"":0.2022},{""key"":""policyWasmRuntime:encodeBytecodeInput"",""count"":8,""totalMs"":0.1817},{""key"":""evalQuery:applyTokenFilterCacheHit"",""count"":369,""totalMs"":0},{""key"":""evalQuery:applyTokenFilterCompiled"",""count"":88,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":18966,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCompiled"",""count"":84,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":37134,""totalMs"":0},{""key"":""policyWasmRuntime:encodedInputCacheMiss"",""count"":8,""totalMs"":0},{""key"":""policyWasmRuntime:encodedStateWordsCacheHit"",""count"":7,""totalMs"":0},{""key"":""policyWasmRuntime:encodedStateWordsCacheMiss"",""count"":1,""totalMs"":0},{""key"":""tokenStateIndex:getCacheHit"",""count"":149,""totalMs"":0},{""key"":""zobrist:decisionStackFrameEncodedChars"",""count"":609806,""totalMs"":0},{""key"":""zobrist:decisionStackFrameRunLocalCacheMiss"",""count"":32,""totalMs"":0}]",zobrist:609902/8.7509ms; tokenStateIndex:225/0.7051ms; evalQuery:56813/0.5248ms; policyWasmRuntime:24/0.1817ms,,,arvn,arvn-evolved,1,59,actionSelection,standard256,govern|{}|false|operationPlusSpecialActivity,,,,,,,,,,,,
1011,144,govern:chooseNStep:add,186.1837,continuedDeepening,8,0,39,73,0,0,,,,0,0,0,0,8,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,165367,1,0,"[{""key"":""zobrist:digestDecisionStackFrame"",""count"":176,""totalMs"":8.2158},{""key"":""zobrist:encodeDecisionStackFrame"",""count"":176,""totalMs"":6.2757},{""key"":""tokenStateIndex:refreshCachedEntries"",""count"":252,""totalMs"":3.0246},{""key"":""evalQuery:applyTokenFilter"",""count"":104,""totalMs"":0.3202},{""key"":""evalQuery:countMatchingTokens"",""count"":36,""totalMs"":0.0846},{""key"":""evalQuery:applyTokenFilterCacheHit"",""count"":78,""totalMs"":0},{""key"":""evalQuery:applyTokenFilterCompiled"",""count"":104,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":56408,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCompiled"",""count"":36,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":115832,""totalMs"":0},{""key"":""policyWasmStatePatch:reuseAppliedStateHash"",""count"":24,""totalMs"":0},{""key"":""tokenStateIndex:getCacheHit"",""count"":368,""totalMs"":0},{""key"":""zobrist:decisionStackFrameEncodedChars"",""count"":992037,""totalMs"":0},{""key"":""zobrist:decisionStackFrameRunLocalCacheMiss"",""count"":176,""totalMs"":0},{""key"":""zobrist:decisionStackFrameWeakCacheHit"",""count"":544,""totalMs"":0}]",zobrist:993109/14.4915ms; tokenStateIndex:620/3.0246ms; evalQuery:172598/0.4048ms; policyWasmStatePatch:24/0ms,,,arvn,arvn-evolved,1,59,chooseNStep,deep1024,"chooseNStep:decision:doc.actionPipelines.20.stages[0].effects.0.if.else.0.if.else.0.chooseN::$targetSpaces:add:""an-loc:none""",,,,,,,,,,,,
1011,145,govern:chooseNStep:confirm,177.2264,continuedDeepening,9,0,34,15,0,0,,,,0,0,0,0,0,7,"[{""unsupportedDriveClass"":""unknown"",""unsupportedOwner"":""production-deep-choosenstep-continuation.projectedState"",""reason"":""deep preview-drive reached a terminal boundary before materializing a WASM projected state"",""projectedStateBoundaryKind"":""seat-or-turn-boundary"",""projectedStateClassification"":""expected-terminal-boundary"",""count"":7}]",0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,81514,0,0,"[{""key"":""tokenStateIndex:refreshCachedEntries"",""count"":609,""totalMs"":10.2278},{""key"":""zobrist:encodeDecisionStackFrame"",""count"":56,""totalMs"":2.0803},{""key"":""zobrist:digestDecisionStackFrame"",""count"":36,""totalMs"":1.8483},{""key"":""evalQuery:applyTokenFilter"",""count"":252,""totalMs"":0.6799},{""key"":""evalQuery:countMatchingTokens"",""count"":49,""totalMs"":0.1036},{""key"":""evalQuery:applyTokenFilterCacheHit"",""count"":189,""totalMs"":0},{""key"":""evalQuery:applyTokenFilterCompiled"",""count"":252,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":121107,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCompiled"",""count"":49,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":246786,""totalMs"":0},{""key"":""tokenStateIndex:getCacheHit"",""count"":763,""totalMs"":0},{""key"":""zobrist:decisionStackFrameEncodedChars"",""count"":228486,""totalMs"":0},{""key"":""zobrist:decisionStackFrameRunLocalCacheHit"",""count"":20,""totalMs"":0},{""key"":""zobrist:decisionStackFrameRunLocalCacheMiss"",""count"":36,""totalMs"":0},{""key"":""zobrist:decisionStackFrameWeakCacheHit"",""count"":196,""totalMs"":0}]",tokenStateIndex:1372/10.2278ms; zobrist:228830/3.9286ms; evalQuery:368684/0.7835ms,,expected-terminal-boundary/seat-or-turn-boundary:7,arvn,arvn-evolved,1,59,chooseNStep,deep1024,chooseNStep:decision:doc.actionPipelines.20.stages[0].effects.0.if.else.0.if.else.0.chooseN::$targetSpaces:confirm:null,,,,,,,,,,,,
1011,146,govern:chooseOne,3.0187,continuedDeepening,2,0,1,1,0,0,,,,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,2,1978,2,0,"[{""key"":""evalQuery:countMatchingTokens"",""count"":2,""totalMs"":0.0057},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":1954,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCompiled"",""count"":2,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":4230,""totalMs"":0}]",evalQuery:6188/0.0057ms,no-route-or-unsupported-counter; same-run-hot-path-families=evalQuery:6188/0.0057ms,,arvn,arvn-evolved,1,59,chooseOne,deep1024,"chooseOne:decision:doc.actionPipelines.20.stages[1].effects.1.forEach.effects.0.chooseOne::$governMode@an-loc:none[0]:""patronage""",,,,,,,,,,,,
1011,147,event,19.407,singlePass,33,1,0,0,1,0,,,,1,0,0,1,0,1,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.cardEventAction"",""reason"":""production preview-drive does not route card event action candidates"",""count"":1}]",0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,5,2475,5,1,"[{""key"":""zobrist:digestDecisionStackFrame"",""count"":8,""totalMs"":2.3273},{""key"":""tokenStateIndex:refreshCachedEntries"",""count"":54,""totalMs"":1.6134},{""key"":""zobrist:encodeDecisionStackFrame"",""count"":8,""totalMs"":1.2542},{""key"":""policyWasmRuntime:encodeBytecodeInput"",""count"":12,""totalMs"":0.2656},{""key"":""evalQuery:applyTokenFilter"",""count"":28,""totalMs"":0.0745},{""key"":""evalQuery:countMatchingTokens"",""count"":3,""totalMs"":0.0084},{""key"":""evalQuery:applyTokenFilterCacheHit"",""count"":12,""totalMs"":0},{""key"":""evalQuery:applyTokenFilterCompiled"",""count"":28,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":9744,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCompiled"",""count"":3,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":19990,""totalMs"":0},{""key"":""policyWasmRuntime:encodedInputCacheMiss"",""count"":12,""totalMs"":0},{""key"":""policyWasmRuntime:encodedStateWordsCacheHit"",""count"":11,""totalMs"":0},{""key"":""policyWasmRuntime:encodedStateWordsCacheMiss"",""count"":1,""totalMs"":0},{""key"":""tokenStateIndex:getCacheHit"",""count"":63,""totalMs"":0},{""key"":""zobrist:decisionStackFrameEncodedChars"",""count"":291177,""totalMs"":0},{""key"":""zobrist:decisionStackFrameRunLocalCacheMiss"",""count"":8,""totalMs"":0}]",zobrist:291201/3.5815ms; tokenStateIndex:117/1.6134ms; policyWasmRuntime:36/0.2656ms; evalQuery:29808/0.0829ms,,,nva,nva-baseline,1,60,actionSelection,standard256,"event|{""eventCardId"":""card-34"",""eventDeckId"":""fitl-events-initial-card-pack"",""side"":""shaded""}|false|event",,,,,,,,,,,,
1011,148,ambushVc,9.9793,singlePass,8,1,0,0,1,0,,,,1,0,2,0,8,0,[],8,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,1,"[{""key"":""policyWasmRuntime:encodeBytecodeInput"",""count"":6,""totalMs"":0.1572},{""key"":""evalQuery:applyTokenFilter"",""count"":15,""totalMs"":0.0557},{""key"":""evalQuery:countMatchingTokens"",""count"":20,""totalMs"":0.0154},{""key"":""evalQuery:applyTokenFilterCacheHit"",""count"":7,""totalMs"":0},{""key"":""evalQuery:applyTokenFilterCompiled"",""count"":15,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":5153,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCompiled"",""count"":20,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":10705,""totalMs"":0},{""key"":""policyWasmRuntime:encodedInputCacheMiss"",""count"":6,""totalMs"":0},{""key"":""policyWasmRuntime:encodedStateWordsCacheHit"",""count"":5,""totalMs"":0},{""key"":""policyWasmRuntime:encodedStateWordsCacheMiss"",""count"":1,""totalMs"":0}]",policyWasmRuntime:18/0.1572ms; evalQuery:15935/0.0711ms,,,vc,vc-baseline,1,61,actionSelection,standard256,ambushVc|{}|false|operationPlusSpecialActivity,,,,,,,,,,,,
1011,149,ambushVc:chooseNStep:add,0.0418,none,4,0,0,0,0,0,,,,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,,vc,vc-baseline,1,61,chooseNStep,standard256,"chooseNStep:decision:doc.actionPipelines.28.stages[0].effects.0.if.else.0.if.else.0.if.else.0.chooseN::$targetSpaces:add:""qui-nhon:none""",,,,,,,,,,,,
1011,150,ambushVc:chooseNStep:confirm,0.023,none,5,0,0,0,0,0,,,,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,,vc,vc-baseline,1,61,chooseNStep,standard256,chooseNStep:decision:doc.actionPipelines.28.stages[0].effects.0.if.else.0.if.else.0.if.else.0.chooseN::$targetSpaces:confirm:null,,,,,,,,,,,,
1011,151,ambushVc:chooseOne,0.0176,none,1,0,0,0,0,0,,,,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,,vc,vc-baseline,1,61,chooseOne,standard256,"chooseOne:decision:doc.actionPipelines.28.stages[1].effects.0.forEach.effects.1.let.in.0.let.in.0.if.else.0.chooseOne::$ambushTargetMode@qui-nhon:none[0][0]:""self""",,,,,,,,,,,,
1011,152,event,25.6886,singlePass,10,1,0,0,1,0,,,,1,0,0,1,0,1,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.cardEventAction"",""reason"":""production preview-drive does not route card event action candidates"",""count"":1}]",0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,6,4978,2,1,"[{""key"":""zobrist:digestDecisionStackFrame"",""count"":12,""totalMs"":2.4529},{""key"":""zobrist:encodeDecisionStackFrame"",""count"":12,""totalMs"":1.5877},{""key"":""tokenStateIndex:refreshCachedEntries"",""count"":19,""totalMs"":0.2669},{""key"":""policyWasmRuntime:encodeBytecodeInput"",""count"":10,""totalMs"":0.2172},{""key"":""evalQuery:applyTokenFilter"",""count"":43,""totalMs"":0.1013},{""key"":""evalQuery:countMatchingTokens"",""count"":34,""totalMs"":0.0282},{""key"":""evalQuery:applyTokenFilterCacheHit"",""count"":22,""totalMs"":0},{""key"":""evalQuery:applyTokenFilterCompiled"",""count"":43,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":6175,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCompiled"",""count"":34,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":12394,""totalMs"":0},{""key"":""policyWasmRuntime:encodedInputCacheMiss"",""count"":10,""totalMs"":0},{""key"":""policyWasmRuntime:encodedStateWordsCacheHit"",""count"":9,""totalMs"":0},{""key"":""policyWasmRuntime:encodedStateWordsCacheMiss"",""count"":1,""totalMs"":0},{""key"":""tokenStateIndex:getCacheHit"",""count"":27,""totalMs"":0},{""key"":""zobrist:decisionStackFrameEncodedChars"",""count"":300072,""totalMs"":0},{""key"":""zobrist:decisionStackFrameRunLocalCacheMiss"",""count"":12,""totalMs"":0}]",zobrist:300108/4.0406ms; tokenStateIndex:46/0.2669ms; policyWasmRuntime:30/0.2172ms; evalQuery:18745/0.1295ms,,,us,us-baseline,1,62,actionSelection,standard256,"event|{""eventCardId"":""card-104"",""eventDeckId"":""fitl-events-initial-card-pack"",""side"":""shaded""}|false|event",,,,,,,,,,,,
1011,153,govern,48.627,singlePass,12,1,0,0,1,0,,,,1,0,0,4,0,2,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.actionBatch"",""reason"":""production preview-drive requires deterministic shared scalar runtime bindings"",""count"":2}]",2,0,0,0,0,[],0,0,[],0,0,0,0,0,0,15,11163,82,1,"[{""key"":""zobrist:digestDecisionStackFrame"",""count"":28,""totalMs"":3.9849},{""key"":""zobrist:encodeDecisionStackFrame"",""count"":28,""totalMs"":2.4456},{""key"":""tokenStateIndex:refreshCachedEntries"",""count"":76,""totalMs"":1.6491},{""key"":""evalQuery:applyTokenFilter"",""count"":52,""totalMs"":0.2445},{""key"":""policyWasmRuntime:encodeBytecodeInput"",""count"":8,""totalMs"":0.1927},{""key"":""evalQuery:countMatchingTokens"",""count"":84,""totalMs"":0.0898},{""key"":""evalQuery:applyTokenFilterCacheHit"",""count"":369,""totalMs"":0},{""key"":""evalQuery:applyTokenFilterCompiled"",""count"":52,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":18112,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCompiled"",""count"":84,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":33977,""totalMs"":0},{""key"":""policyWasmRuntime:encodedInputCacheMiss"",""count"":8,""totalMs"":0},{""key"":""policyWasmRuntime:encodedStateWordsCacheHit"",""count"":7,""totalMs"":0},{""key"":""policyWasmRuntime:encodedStateWordsCacheMiss"",""count"":1,""totalMs"":0},{""key"":""tokenStateIndex:getCacheHit"",""count"":149,""totalMs"":0},{""key"":""zobrist:decisionStackFrameEncodedChars"",""count"":490902,""totalMs"":0},{""key"":""zobrist:decisionStackFrameRunLocalCacheMiss"",""count"":28,""totalMs"":0}]",zobrist:490986/6.4305ms; tokenStateIndex:225/1.6491ms; evalQuery:52730/0.3343ms; policyWasmRuntime:24/0.1927ms,,,arvn,arvn-evolved,1,63,actionSelection,standard256,govern|{}|false|operationPlusSpecialActivity,,,,,,,,,,,,
1011,154,govern:chooseNStep:add,162.0103,continuedDeepening,7,0,34,57,0,0,,,,0,0,0,0,7,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,139453,1,0,"[{""key"":""zobrist:digestDecisionStackFrame"",""count"":140,""totalMs"":6.3946},{""key"":""zobrist:encodeDecisionStackFrame"",""count"":140,""totalMs"":5.1406},{""key"":""tokenStateIndex:refreshCachedEntries"",""count"":223,""totalMs"":3.5958},{""key"":""evalQuery:applyTokenFilter"",""count"":92,""totalMs"":0.2997},{""key"":""evalQuery:countMatchingTokens"",""count"":33,""totalMs"":0.0832},{""key"":""evalQuery:applyTokenFilterCacheHit"",""count"":69,""totalMs"":0},{""key"":""evalQuery:applyTokenFilterCompiled"",""count"":92,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":49329,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCompiled"",""count"":33,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":99360,""totalMs"":0},{""key"":""policyWasmStatePatch:reuseAppliedStateHash"",""count"":21,""totalMs"":0},{""key"":""tokenStateIndex:getCacheHit"",""count"":318,""totalMs"":0},{""key"":""zobrist:decisionStackFrameEncodedChars"",""count"":784779,""totalMs"":0},{""key"":""zobrist:decisionStackFrameRunLocalCacheMiss"",""count"":140,""totalMs"":0},{""key"":""zobrist:decisionStackFrameWeakCacheHit"",""count"":448,""totalMs"":0}]",zobrist:785647/11.5352ms; tokenStateIndex:541/3.5958ms; evalQuery:149008/0.3829ms; policyWasmStatePatch:21/0ms,,,arvn,arvn-evolved,1,63,chooseNStep,deep1024,"chooseNStep:decision:doc.actionPipelines.20.stages[0].effects.0.if.else.0.if.else.0.chooseN::$targetSpaces:add:""ba-xuyen:none""",,,,,,,,,,,,
